2014-08-20,2037.0
2014-08-21,2057.0
2014-08-22,2189.0
2014-08-23,2333.0
2014-08-24,2310.0
2014-08-25,2239.0
2014-08-26,2176.0
2014-08-27,1971.0
2014-08-28,2174.0
2014-08-29,2197.0
2014-08-30,2363.0
2014-08-31,2413.0
2014-09-01,2133.0
2014-09-02,2049.0
2014-09-03,2094.0
2014-09-04,2034.0
2014-09-05,2117.0
2014-09-06,2374.0
2014-09-07,2175.0
2014-09-08,2088.0
2014-09-09,2040.0
2014-09-10,1997.0
2014-09-11,1954.0
2014-09-12,2153.0
2014-09-13,2188.0
2014-09-14,2063.0
2014-09-15,2009.0
2014-09-16,2065.0
2014-09-17,2088.0
2014-09-18,2193.0
2014-09-19,2146.0
2014-09-20,2325.0
2014-09-21,2222.0
2014-09-22,2119.0
2014-09-23,1998.0
2014-09-24,1944.0
2014-09-25,2049.0
2014-09-26,2108.0
2014-09-27,2302.0
2014-09-28,2280.0
2014-09-29,2083.0
2014-09-30,2097.0
2014-10-01,1943.0
2014-10-02,2100.0
2014-10-03,2125.0
2014-10-04,2274.0
2014-10-05,2161.0
2014-10-06,2148.0
2014-10-07,1949.0
2014-10-08,2039.0
2014-10-09,2045.0
2014-10-10,2218.0
2014-10-11,2335.0
2014-10-12,2233.0
2014-10-13,1906.0
2014-10-14,2049.0
2014-10-15,2051.0
2014-10-16,2128.0
2014-10-17,2192.0
2014-10-18,2293.0
2014-10-19,2345.0
2014-10-20,2151.0
2014-10-21,2006.0
2014-10-22,2074.0
2014-10-23,2108.0
2014-10-24,2129.0
2014-10-25,2225.0
2014-10-26,2262.0
2014-10-27,2209.0
2014-10-28,2119.0
2014-10-29,2022.0
2014-10-30,1992.0
2014-10-31,2161.0
2014-11-01,2492.0
2014-11-02,2155.0
2014-11-03,2041.0
2014-11-04,1970.0
2014-11-05,2076.0
2014-11-06,2011.0
2014-11-07,2064.0
2014-11-08,2190.0
2014-11-09,2341.0
2014-11-10,2223.0
2014-11-11,2085.0
2014-11-12,2156.0
2014-11-13,2056.0
2014-11-14,2283.0
2014-11-15,2308.0
2014-11-16,2244.0
2014-11-17,2103.0
2014-11-18,2040.0
2014-11-19,2056.0
2014-11-20,2140.0
2014-11-21,2018.0
2014-11-22,2315.0
2014-11-23,2271.0
2014-11-24,2023.0
2014-11-25,2063.0
2014-11-26,2131.0
2014-11-27,2164.0
2014-11-28,2266.0
2014-11-29,2484.0
2014-11-30,2382.0
2014-12-01,2279.0
2014-12-02,2039.0
2014-12-03,2181.0
2014-12-04,2133.0
2014-12-05,2202.0
2014-12-06,2472.0
2014-12-07,2450.0
2014-12-08,2294.0
2014-12-09,2266.0
2014-12-10,2168.0
2014-12-11,2171.0
2014-12-12,2310.0
2014-12-13,2575.0
2014-12-14,2406.0
2014-12-15,2406.0
2014-12-16,2281.0
2014-12-17,2187.0
2014-12-18,2311.0
2014-12-19,2425.0
2014-12-20,2490.0
2014-12-21,2508.0
2014-12-22,2226.0
2014-12-23,2269.0
2014-12-24,2148.0
2014-12-25,2234.0
2014-12-26,2466.0
2014-12-27,2524.0
2014-12-28,2346.0
2014-12-29,2226.0
2014-12-30,2186.0
2014-12-31,2330.0
2015-01-01,2783.0
2015-01-02,2384.0
2015-01-03,2431.0
2015-01-04,2338.0
2015-01-05,2217.0
2015-01-06,2111.0
2015-01-07,1977.0
2015-01-08,2038.0
2015-01-09,2107.0
2015-01-10,2238.0
2015-01-11,2149.0
2015-01-12,2094.0
2015-01-13,1967.0
2015-01-14,1993.0
2015-01-15,2000.0
2015-01-16,2025.0
2015-01-17,2239.0
2015-01-18,2112.0
2015-01-19,2129.0
2015-01-20,1984.0
2015-01-21,2003.0
2015-01-22,2032.0
2015-01-23,2058.0
2015-01-24,2299.0
2015-01-25,2173.0
2015-01-26,2145.0
2015-01-27,2087.0
2015-01-28,1977.0
2015-01-29,2096.0
2015-01-30,2172.0
2015-01-31,2215.0
2015-02-01,2296.0
2015-02-02,2120.0
2015-02-03,2074.0
2015-02-04,2026.0
2015-02-05,2068.0
2015-02-06,2189.0
2015-02-07,2271.0
2015-02-08,2347.0
2015-02-09,2208.0
2015-02-10,2031.0
2015-02-11,2158.0
2015-02-12,2115.0
2015-02-13,2121.0
2015-02-14,2295.0
2015-02-15,2299.0
2015-02-16,2114.0
2015-02-17,2044.0
2015-02-18,1995.0
2015-02-19,1962.0
2015-02-20,2070.0
2015-02-21,2216.0
2015-02-22,2150.0
2015-02-23,2129.0
2015-02-24,2040.0
2015-02-25,2097.0
2015-02-26,2044.0
2015-02-27,2070.0
2015-02-28,2261.0
2015-03-01,2180.0
2015-03-02,2029.0
2015-03-03,1956.0
2015-03-04,1897.0
2015-03-05,1951.0
2015-03-06,2048.0
2015-03-07,2225.0
2015-03-08,2259.0
2015-03-09,2031.0
2015-03-10,2016.0
2015-03-11,2033.0
2015-03-12,2089.0
2015-03-13,2017.0
2015-03-14,2123.0
2015-03-15,2225.0
2015-03-16,2102.0
2015-03-17,2013.0
2015-03-18,1911.0
2015-03-19,2033.0
2015-03-20,2097.0
2015-03-21,2237.0
2015-03-22,2249.0
2015-03-23,2157.0
2015-03-24,2024.0
2015-03-25,2083.0
2015-03-26,2075.0
2015-03-27,2043.0
2015-03-28,2319.0
2015-03-29,2169.0
2015-03-30,2109.0
2015-03-31,1960.0
2015-04-01,2073.0
2015-04-02,2011.0
2015-04-03,2047.0
2015-04-04,2291.0
2015-04-05,2307.0
2015-04-06,2317.0
2015-04-07,2094.0
2015-04-08,1998.0
2015-04-09,2092.0
2015-04-10,2095.0
2015-04-11,2163.0
2015-04-12,2095.0
2015-04-13,2096.0
2015-04-14,2004.0
2015-04-15,2124.0
2015-04-16,1972.0
2015-04-17,1995.0
2015-04-18,2094.0
2015-04-19,2167.0
2015-04-20,2146.0
2015-04-21,2075.0
2015-04-22,1969.0
2015-04-23,1974.0
2015-04-24,1970.0
2015-04-25,2200.0
2015-04-26,2165.0
2015-04-27,2053.0
2015-04-28,2026.0
2015-04-29,1998.0
2015-04-30,2002.0
2015-05-01,2036.0
2015-05-02,2189.0
2015-05-03,2298.0
2015-05-04,2140.0
2015-05-05,2101.0
2015-05-06,1999.0
2015-05-07,2177.0
2015-05-08,2149.0
2015-05-09,2195.0
2015-05-10,2183.0
2015-05-11,2131.0
2015-05-12,2111.0
2015-05-13,2037.0
2015-05-14,2027.0
2015-05-15,2077.0
2015-05-16,2223.0
2015-05-17,2127.0
2015-05-18,2014.0
2015-05-19,1944.0
2015-05-20,2005.0
2015-05-21,1995.0
2015-05-22,2093.0
2015-05-23,2346.0
2015-05-24,2274.0
2015-05-25,2178.0
2015-05-26,2186.0
2015-05-27,2023.0
2015-05-28,2030.0
2015-05-29,2097.0
2015-05-30,2228.0
2015-05-31,2100.0
2015-06-01,1980.0
2015-06-02,2023.0
2015-06-03,2067.0
2015-06-04,2125.0
2015-06-05,2215.0
2015-06-06,2191.0
2015-06-07,2260.0
2015-06-08,2118.0
2015-06-09,2016.0
2015-06-10,2032.0
2015-06-11,2187.0
2015-06-12,2029.0
2015-06-13,2266.0
2015-06-14,2248.0
2015-06-15,2070.0
2015-06-16,2097.0
2015-06-17,2025.0
2015-06-18,2145.0
2015-06-19,2225.0
2015-06-20,2335.0
2015-06-21,2118.0
2015-06-22,2021.0
2015-06-23,2015.0
2015-06-24,2083.0
2015-06-25,2148.0
2015-06-26,2112.0
2015-06-27,2316.0
2015-06-28,2186.0
2015-06-29,2088.0
