,7,14,21,28,35,42,49,56,63,70,77,84
0,0.7482162948580318,0.6656060847235415,0.5337482124867747,0.5825323758565837,0.6373976488805381,0.5780060748669138,0.5990286650121466,0.6009423097099214,0.6387782813232361,0.5955901585919455,0.5959465732418593,0.5944477161842404
1,0.6160529868018485,0.4647409272016081,0.5479252295846383,0.6320329763852142,0.5551872686844563,0.5880313391792279,0.5885526042966279,0.629195141034597,0.5807944156469173,0.5820548387741947,0.5793154566470861,0.5953950412609127
2,0.22157105517878434,0.478502077709874,0.6015456907299541,0.5205013328412456,0.5601553452866023,0.5726626595466693,0.6260448485389651,0.5739528771277769,0.5771039353142626,0.5783667438266565,0.5972352833537394,0.6189815444184961
3,0.7252779166679928,0.792482452178044,0.6167107184445513,0.645390380642396,0.6405117319145834,0.6899806058336857,0.6198402074768691,0.6174778866055032,0.612805756014818,0.6290174786124101,0.6519967567685743,0.6506849025690193
4,0.871193725868031,0.561462134204835,0.6217961075377482,0.618318415453204,0.679994734441222,0.5986449374808877,0.5985009610616007,0.5941854596337692,0.6134765550726429,0.6421004210987706,0.6404001691659553,0.6093887897685651
5,0.31315369358457196,0.5109297166442698,0.5556641561588146,0.6555179126249366,0.5645994035608062,0.5721226657037869,0.5756841826210746,0.6005003465247107,0.6304139247881428,0.6328880261674645,0.6007767637347595,0.6100726264647192
6,0.723026608684105,0.6768652744595905,0.7643024598223273,0.6224313118729362,0.6189119591689756,0.6126651569070405,0.6349928848202977,0.6660793146959992,0.6632940216584274,0.6238962775502912,0.6305380795267088,0.6350184978030587
7,0.6377204656405632,0.7872084308073161,0.5906081772979693,0.5943878179256451,0.5912844014206613,0.6205714435691453,0.6571240323973379,0.6552855386260337,0.6133597985766482,0.6221795530250328,0.6274921081089223,0.6329351917807651
8,0.8859728224922812,0.537843969370383,0.5571104281017716,0.5570777201989666,0.5985654238600201,0.6486926006403578,0.6447252951495744,0.5978304386778677,0.6066122408433772,0.6153322295209995,0.6247322134172277,0.5989441589093176
9,0.19329234239086437,0.3926432366671086,0.44849466851236963,0.5273877420911729,0.6016549970821213,0.6055522786998547,0.5582599951195217,0.5732870695882556,0.5862377706389302,0.5997402544172069,0.5741929840235677,0.6081869778941082
10,0.600752288750056,0.5835399377806393,0.6444437186467288,0.7063407096275685,0.6908802592851907,0.6214706903525318,0.6305683698550593,0.6378061040585016,0.6455112026333402,0.6130228276593739,0.6482069995695029,0.671870682950846
11,0.5718222800190195,0.668978399558881,0.7421414614972798,0.7143971524378878,0.6268271133591341,0.6372194091968835,0.6440460238533933,0.6514628308421566,0.6150633962749376,0.6533459199211572,0.6788173678590326,0.6873542093930913
12,0.7475049769097684,0.8277170702917978,0.7607849773642054,0.6412892622186512,0.6472761556695578,0.655216778416442,0.665860773522048,0.6220705590796388,0.6613355120070981,0.68674257352714,0.6930242042281444,0.7038561631064244
