"","f.mean","f.lower","f.upper","val_ts"
"1",2311.61904829568,2092.9754098236,2525.51291986119,2290
"2",2334.09347375823,2115.13834328367,2545.22167154723,2378
"3",2234.93571515715,2005.30252031198,2443.36668560836,2308
"4",2160.1945605882,1935.44075747383,2366.96520859167,2248
"5",2147.02381603214,1925.32860312374,2351.48518689651,2160
"6",2139.10003344318,1911.00303038072,2357.83301813243,2190
"7",2187.5871289519,1959.27352363989,2404.16136173508,2212
"8",2298.82952738881,2071.73399756829,2513.88396035741,2289
"9",2321.63213979461,2095.523749108,2540.49812241996,2481
"10",2222.81360353034,1985.96005283044,2439.69635644585,2137
"11",2148.21202586115,1920.49054052664,2359.28580343688,2103
"12",2135.14979868488,1910.7075838279,2346.2916848722,2146
"13",2127.29894270551,1897.48101344306,2348.83079160342,2038
"14",2175.75251921917,1943.51383601395,2401.96285948534,2274
"15",2287.15594905839,2060.19426300267,2510.37581271431,2320
"16",2310.49117967719,2078.14094354752,2534.6677321298,2261
"17",2212.23828871252,1975.57675351451,2434.37998625456,2234
"18",2138.02772256362,1898.91637562645,2354.37505348323,2193
"19",2125.35139303497,1890.50294627772,2343.57308525624,2182
"20",2117.87536411302,1886.54605674097,2345.11499803778,2265
"21",2166.62196156223,1930.86400424007,2395.65547500081,2197
"22",2278.53678495107,2046.17070979213,2505.3949238969,2451
"23",2302.77323178203,2063.57817170906,2533.43159301422,2357
"24",2205.466929625,1967.7835921133,2431.56857106786,2213
"25",2132.03581932533,1888.71766167105,2353.65118402636,2232
"26",2120.13332857767,1877.76277183721,2343.42173735521,2217
"27",2113.40919377596,1877.2724132899,2344.06347659807,2220
"28",2162.80758873242,1921.05813139136,2396.92365366288,2326
"29",2275.56758616434,2038.34204435831,2504.58515519266,2439
"30",2301.00354235341,2056.25157976925,2526.56679804198,2363
"31",2204.8963496378,1962.37672900164,2435.02160209136,2363
"32",2132.44546817611,1885.74847745621,2355.48843465281,2320
"33",2121.45874357554,1874.14319044339,2350.40511165313,2313
"34",2115.56160868565,1874.06099351888,2345.9300121383,2223
"35",2165.61662942785,1915.56648612668,2399.98227424543,2198
"36",2279.15486989456,2038.34725820174,2504.50599165299,2371
"37",2305.64851319834,2055.48451775568,2527.69914282142,2437
"38",2210.52372222443,1962.90784461167,2440.59929800693,2343
"39",2138.76627651718,1888.23023091221,2368.89017652903,2277
"40",2128.34236368795,1877.88273523425,2353.01556643447,2240
"41",2122.85583248941,1875.38492038877,2350.74545429137,2268
"42",2173.09650182333,1914.79991252166,2407.68149534478,2348
"43",2286.89897616925,2043.75985008978,2517.95697838708,2497
"44",2313.90003855243,2060.47679254546,2543.34564562235,2316
"45",2219.1788927483,1966.2506952085,2446.65688797015,2308
"46",2147.52058724748,1897.43056225859,2382.34135197632,2285
"47",2137.06075065837,1885.75151582777,2365.77807186966,2291
"48",2131.38927037082,1876.1543875264,2366.20396822946,2330
"49",2181.23203500991,1919.72904974385,2421.05824122504,2353
"50",2294.7377488058,2045.32081590702,2524.30468898487,2533
