"","f.mean","f.lower","f.upper","val_ts"
"1",2313.88494715514,2087.9720477559,2519.27979887693,2289
"2",2336.98269381394,2102.06491450525,2532.32678417951,2481
"3",2238.72241395604,2007.36854007968,2431.2663833612,2137
"4",2163.48761004096,1936.30776062044,2361.09021694019,2103
"5",2149.06359814206,1918.01218962136,2350.04573861586,2146
"6",2140.94586564735,1901.69988656152,2347.51255396166,2038
"7",2189.83219765604,1956.08949740032,2400.41687842547,2274
"8",2301.24252791946,2068.26213648695,2515.98885104017,2320
"9",2324.83231670468,2083.82679710623,2524.65908051981,2261
"10",2227.10239703639,1988.1129205709,2428.67867981319,2234
"11",2152.2123654179,1919.3299662709,2359.06370434253,2193
"12",2138.11365993052,1904.11091428346,2352.37366117152,2182
"13",2130.310657497,1885.54792055728,2343.62366614396,2265
"14",2179.42702371804,1939.86491695817,2404.44866488923,2197
"15",2291.26801388949,2055.08216050722,2517.66219989868,2451
"16",2315.66470302011,2072.0386421582,2530.89800992231,2357
"17",2218.77755848252,1976.29981538411,2431.87045306839,2213
"18",2144.54056520472,1912.95886234765,2367.59708913545,2232
"19",2131.06822057602,1895.54641030719,2359.33531183893,2217
"20",2123.86832007505,1877.23451332083,2353.68115568175,2220
"21",2173.48756316124,1930.24895415069,2406.97717903551,2326
"22",2286.01495724739,2047.96132168263,2520.59418346464,2439
"23",2311.45248710509,2067.16407435935,2536.33240123993,2363
"24",2215.61506461684,1972.81023219032,2442.48659698802,2363
"25",2142.20903784175,1909.10850762468,2373.8092354422,2320
"26",2129.50809377876,1891.30219323284,2365.09069563658,2313
"27",2123.01790492992,1876.16915005869,2356.31334007481,2223
"28",2173.206025512,1931.65490324419,2416.09052131843,2198
"29",2286.44571361879,2047.45777635812,2528.47381053902,2371
"30",2312.907095112,2068.00090800068,2549.05960265304,2437
"31",2218.05653683778,1974.70851054382,2449.0540715645,2343
"32",2145.37398642892,1912.00607900066,2385.84264555358,2277
"33",2133.29313755209,1892.366954989,2378.51640378178,2240
"34",2127.31571352913,1879.69353634271,2373.62793093438,2268
"35",2177.83285086051,1936.72847772573,2426.74372093692,2348
"36",2291.5071645843,2052.94815011327,2539.91391174586,2497
"37",2318.67736304123,2074.25308171647,2556.57994507615,2316
