"","f.mean","f.lower","f.upper","val_ts"
"1",2327.36463687607,2184.78197210983,2577.05322561302,2190
"2",2350.82095621342,2199.6846569516,2607.43634512795,2270
"3",2247.71385200071,2106.377969382,2502.87512012551,2178
"4",2172.95726431946,2033.17940937278,2431.51616071368,2064
"5",2164.72686411317,2009.26168742074,2429.11910571846,1934
"6",2159.1885083604,2014.10480686963,2423.30734357317,2101
"7",2209.0445458881,2075.99025639823,2485.19457749253,2165
"8",2324.75417908375,2176.2351306561,2594.14102894411,2295
"9",2349.15951673283,2200.36008653434,2622.42522424571,2205
"10",2247.13725969342,2114.23371497481,2519.95912017672,2094
"11",2173.41624924234,2033.16275728855,2453.57916623735,2077
"12",2166.36639096584,2016.92416399733,2448.41902400969,1936
"13",2162.03749628897,2028.67104234025,2441.63147177361,2161
"14",2213.00868973491,2088.54044732864,2505.17402843903,2039
"15",2330.08719271311,2198.15950332359,2617.72865627796,2252
"16",2356.22235356381,2214.09829022035,2643.57479447225,2149
"17",2255.81723846399,2125.64713054062,2547.0066112358,2129
"18",2183.40659605746,2054.48313565247,2481.85438002077,2090
"19",2177.5512827269,2049.55257824591,2471.65441464821,2082
"20",2174.18091859071,2055.89058913587,2467.63711074365,2141
"21",2225.75115571837,2097.40096583839,2531.09700967652,2058
"22",2343.44275015756,2215.85522821673,2644.57290248817,2287
"23",2370.34273082716,2234.83849500328,2661.91601811629,2105
"24",2270.4074609992,2138.18702184971,2582.55548131301,2200
"25",2198.00697863411,2067.26927537077,2512.38482409252,2231
"26",2191.93412897087,2065.79019894664,2501.302367826,2103
"27",2188.03888775262,2063.81892380573,2498.94602490642,2027
"28",2238.69853514795,2115.02752770557,2557.1710055033,2162
"29",2355.51333748011,2230.49871472073,2671.48180666041,2394
"30",2381.75021731048,2260.25614408437,2694.12792678875,2363
"31",2280.96066648057,2152.99925739463,2603.24743352129,2340
"32",2207.38818340335,2084.23810692088,2539.43640543734,2152
"33",2200.09253571057,2077.11209930566,2531.63601693119,1986
"34",2194.86938158718,2080.89862451418,2529.90661947509,2063
"35",2244.04504136934,2132.42586544707,2583.22215832387,2113
"36",2359.65978457452,2243.98696344783,2690.20377339817,2274
"37",2385.16237306446,2279.02405436231,2718.43770744154,2066
"38",2283.6841550363,2159.28488445921,2628.03002646081,2143
"39",2209.33064687964,2096.74869097957,2559.20907494837,2069
"40",2201.41371129532,2078.22726072687,2558.71902714135,2027
"41",2195.65401201801,2084.66520093843,2555.77013616967,2081
"42",2244.28288345008,2140.50450496874,2606.68833988962,2108
"43",2359.7391852899,2237.42335813648,2718.63233819717,2255
"44",2385.61161036166,2277.21982675037,2743.8288534944,2243
"45",2284.56337636437,2171.79076141597,2650.83492877822,2133
"46",2210.51861930114,2089.83248947175,2584.88042973836,2151
"47",2203.00102123251,2077.08632499984,2580.45047595001,2136
"48",2197.59909259138,2082.5738167617,2575.33321156569,2105
"49",2246.40696137974,2134.68105176941,2628.84986316063,2156
"50",2362.23822868298,2224.58811822727,2747.89436983125,2306
"51",2388.80295939488,2263.75576676813,2761.2638684826,2423
"52",2288.27347070059,2164.64031518009,2668.28650225485,2290
"53",2214.38683597977,2068.51735043643,2603.43301445948,2237
"54",2206.88199308536,2067.69502540427,2598.26037450052,2175
"55",2201.22215183681,2069.66803123309,2595.30554409019,2143
"56",2249.38885284463,2113.82093268116,2643.24232691459,2243
"57",2364.61301699661,2214.35117998978,2761.47670164551,2464
"58",2390.74981745699,2262.04064559716,2773.71419176812,2428
"59",2289.50548185452,2138.75822689103,2677.21126203459,2287
"60",2214.48576457574,2057.41958653055,2614.01154137846,2178
"61",2205.70342632164,2062.00451638131,2604.04376774519,2227
"62",2198.53177043916,2051.71215512226,2593.23115208893,2201
"63",2244.87761857013,2101.18892457234,2648.599577671,2174
"64",2358.43083784109,2212.42103634157,2755.24908666571,2371
"65",2383.22356469678,2243.9406020889,2775.012669778,2379
"66",2280.53757365634,2117.29110319575,2676.36780198051,2174
"67",2203.88533932431,2056.05893968805,2607.3924830134,2121
"68",2193.55979505344,2039.85390372348,2600.36247163072,2120
"69",2184.84412826155,2030.04804373419,2592.80332942892,2175
"70",2229.58856687783,2080.65180633517,2639.92259516239,2145
"71",2341.95436454239,2185.75376051502,2747.0548836287,2322
"72",2366.13452460356,2215.87914295823,2765.21071947384,2348
