"","f.mean","f.lower","f.upper","val_ts"
"1",2302.95481822876,2122.57704011844,2536.07393410344,2274
"2",2329.30485476964,2146.12363884641,2554.10212937139,2066
"3",2232.17210930092,2053.26296474929,2464.15921934915,2143
"4",2160.33945494165,1974.07019399531,2394.67275874402,2069
"5",2151.36638298117,1961.71033674933,2390.35457972689,2027
"6",2146.99953645737,1961.53224642373,2386.8475064958,2081
"7",2199.05937084134,2003.29815991224,2453.37280741552,2108
"8",2314.79354458822,2124.05138988576,2555.08467301196,2255
"9",2340.80859589796,2154.17965949139,2570.28749851104,2243
"10",2243.29062934111,2055.19141399312,2475.58576875791,2133
"11",2170.81528853889,1976.17780650017,2408.84338708545,2151
"12",2161.13341338746,1955.64420961296,2408.84546745576,2136
"13",2155.97572708841,1959.09446378711,2400.3143255893,2105
"14",2207.08560129458,2015.72702703546,2456.28601593452,2156
"15",2322.03368202174,2128.52392988653,2558.74899462721,2306
"16",2347.59603777059,2151.87184229757,2586.06736323236,2423
"17",2249.58073374792,2049.49809120036,2488.909826166,2290
"18",2176.35560543407,1975.36901185044,2421.81933069208,2237
"19",2165.85962623265,1961.85098533581,2425.07181509096,2175
"20",2159.80046178003,1956.19994191525,2413.10126124807,2143
"21",2209.83837570414,2006.62313365403,2466.21627472865,2243
"22",2323.87266073065,2110.70668806479,2567.40687901719,2464
"23",2348.8508237875,2142.67314366611,2595.68988558665,2428
"24",2250.20165716576,2041.86153464661,2498.61016749446,2287
"25",2176.08827036901,1970.62894213128,2424.97571260407,2178
"26",2164.6407178056,1954.81225043763,2427.57410699739,2227
"27",2157.54067390869,1940.52802130703,2410.70613595874,2201
"28",2206.3696002876,1999.92959783546,2464.40937132522,2174
"29",2319.3646179954,2114.23885559936,2567.87207767442,2371
"30",2343.64599213279,2128.07895573704,2594.55535056254,2379
"31",2244.26470078353,2026.82064784233,2497.42969522112,2174
"32",2169.18613238358,1956.21166240846,2420.85308982247,2121
"33",2156.73737788753,1939.47886180976,2416.80217641286,2120
"34",2148.57320399076,1927.000351479,2413.72933133649,2175
"35",2196.20619011568,1982.45795400418,2454.3046014324,2145
"36",2308.22344618483,2096.22716788732,2557.86270995334,2322
"37",2331.92052080099,2109.87404501156,2581.86592289647,2348
"38",2231.96875499427,2008.47653962393,2488.19072774392,2213
"39",2156.14285651949,1938.2814285115,2412.00042054036,2180
"40",2142.97169672225,1920.69607266187,2408.78229072848,2095
"41",2134.08267466316,1907.9594446427,2401.68392980862,2224
"42",2180.91824972578,1963.10932017571,2444.43929510352,2246
"43",2292.41641556286,2076.76697451078,2548.70408465889,2465
"44",2316.04115004321,2090.62921287648,2569.81882756692,2482
"45",2216.07536303051,1989.50226838167,2478.10834011133,2235
"46",2140.10089318289,1919.48009424432,2398.18244129475,2103
"47",2126.84356504767,1902.08507681988,2389.92246752615,2163
"48",2117.88691109575,1889.53428646925,2387.53549456369,2193
"49",2164.59004443416,1944.82042955164,2428.49682180331,2292
"50",2276.2372720003,2058.83108813538,2538.33367060583,2290
"51",2300.45237582191,2073.36833651038,2560.91866418921,2378
"52",2201.11138115032,1972.9634243998,2457.31020296704,2308
"53",2125.59537274128,1903.5780777175,2381.80344962367,2248
"54",2112.82521553,1886.84642730385,2375.10706847479,2160
"55",2104.32809916279,1874.93046776063,2367.08253037665,2190
"56",2151.36976938921,1930.79909630523,2415.37367271569,2212
"57",2263.58106904887,2045.59383442383,2530.69709117735,2289
"58",2288.74541471362,2061.21521621221,2546.62379496577,2481
"59",2190.33070442292,1961.92301490526,2445.85834330875,2137
"60",2115.5184144418,1893.53678184804,2372.61253726104,2103
"61",2103.42548050116,1877.79807562323,2358.8259350314,2146
"62",2095.52870782046,1866.80815045373,2358.29816701968,2038
"63",2143.00550855843,1923.50562908277,2407.15949511407,2274
"64",2255.84347146838,2039.30810791836,2523.56703861924,2320
"65",2281.98928729216,2056.20512246858,2545.4064315103,2261
"66",2184.51073628378,1958.17878302421,2440.22255635856,2234
"67",2110.40042924545,1890.91373816815,2359.45029560484,2193
"68",2098.97969433582,1876.26069855045,2360.21824389842,2182
"69",2091.67700720959,1866.2474053943,2353.60582191849,2265
"70",2139.5967005678,1923.77896621967,2400.2241113925,2197
"71",2253.0876475401,2039.23833076355,2523.49362776206,2451
"72",2280.25727766285,2058.62453233421,2544.26531741199,2357
"73",2183.76877580194,1961.73524077158,2443.99872142082,2213
"74",2110.4283727091,1888.54906790373,2362.58846603534,2232
"75",2099.75799637482,1880.83608628349,2354.22425521682,2217
"76",2093.13329695748,1872.47450333458,2354.3102543913,2220
"77",2141.57649472325,1925.14465087509,2401.54033549916,2326
"78",2255.79561852063,2045.47884796183,2524.10651691354,2439
"79",2284.05373872169,2065.94494857903,2549.12903649343,2363
"80",2188.60692660026,1965.50792067852,2441.54117813248,2363
"81",2116.06814451566,1898.88640266402,2364.96244103558,2320
"82",2106.15340989477,1888.52728392545,2358.7971709481,2313
"83",2100.18033112466,1879.5532207438,2362.96166964473,2223
"84",2149.08690795964,1935.24508059903,2406.92442207065,2198
"85",2263.93041016123,2054.06155526291,2528.66065947812,2371
"86",2293.12486465437,2071.0037132727,2557.03286025328,2437
"87",2198.5162808895,1979.11916473189,2451.18336039518,2343
"88",2126.52491144106,1908.57165340113,2373.47620525917,2277
"89",2117.05968469002,1897.68707108114,2369.45727564156,2240
"90",2111.38308134778,1885.61303457594,2371.03963423014,2268
"91",2160.34735036797,1942.33908874833,2416.37613175082,2348
"92",2275.36197987086,2064.46160102918,2535.15370219393,2497
"93",2304.99601025804,2077.95375038989,2563.36446848483,2316
"94",2210.69107787837,1985.83925813933,2455.94264747522,2308
"95",2138.67518292572,1917.5657943798,2391.22999234651,2285
"96",2129.05476853065,1907.22606344941,2381.74648914804,2291
"97",2123.04091709874,1890.98611943814,2378.57715212182,2330
"98",2171.40858549875,1949.53319923983,2425.64257233713,2353
"99",2285.92496055342,2069.99093205829,2541.88272678792,2533
"100",2315.32033369834,2083.93399559087,2567.42125561035,2492
"101",2220.63990498986,1990.75194235487,2466.05139298719,2365
"102",2147.93335230418,1922.47460173302,2401.69744255355,2328
"103",2137.51343960737,1912.26959565093,2394.19471880149,2298
"104",2130.54636539219,1893.85045462328,2385.2759416972,2304
"105",2177.73952407337,1952.39164651193,2428.53770192252,2401
"106",2291.23206987094,2068.77234467674,2543.08904119707,2550
"107",2319.92158987674,2081.03930068356,2571.70056556082,2561
"108",2224.45933888588,1991.76755124714,2471.82568436839,2319
"109",2150.72433332587,1919.32513764769,2404.95477767894,2269
"110",2139.24036921156,1900.45405441217,2392.28174418171,2294
"111",2131.12808745783,1893.42089744449,2386.49304746944,2279
"112",2177.02525654548,1945.93166332024,2429.68960260447,2409
"113",2289.43692357635,2058.34172508407,2540.01168923367,2686
"114",2317.42202078148,2066.90934960147,2567.38910775741,2579
"115",2221.23097007254,1977.7029499542,2465.51184542074,2501
"116",2146.55863839704,1908.62170396368,2395.90564523994,2602
"117",2134.13186324901,1885.7790504259,2380.63749909651,2382
"118",2125.01733333641,1895.02217643153,2371.0385208309,2354
"119",2169.77070820019,1943.0406110971,2419.22242698298,2511
"120",2281.25594509485,2035.3114466065,2528.58014222201,2742
"121",2308.68909597206,2051.4774942559,2550.95059751441,2713
"122",2211.91234782171,1966.40793273343,2450.50148776372,2972
"123",2136.43714558057,1891.39939415562,2376.57208861672,2543
"124",2123.19219291612,1869.2846362614,2364.62578560762,2300
"125",2113.18537006263,1870.98961676399,2354.55142289479,2283
"126",2156.89663438902,1926.70242138336,2395.74930201053,2309
"127",2267.5566694426,2010.67390558238,2508.23001714725,2379
"128",2294.53770133802,2026.73000292759,2526.85896086815,2346
"129",2197.27998320971,1939.34789997748,2425.29054161609,2279
"130",2121.12137670808,1859.12269014228,2355.83018642657,2235
"131",2107.19968241369,1839.69532018474,2334.27287680961,2310
"132",2096.47029937073,1850.9620991965,2323.913296164,2131
"133",2139.34228434103,1902.07226408185,2367.7759749772,2206
"134",2249.41406347078,1987.11326544825,2482.22510697182,2265
"135",2276.21660363357,2005.55869119509,2497.31911969898,2353
"136",2178.79163176638,1924.29375175197,2399.98125029697,2393
"137",2102.30200407015,1845.91116427056,2323.34817113425,2241
"138",2088.09298074003,1823.90852461937,2308.83884136567,2148
"139",2077.06670585559,1834.06393153571,2307.10789819835,2283
"140",2119.5568028397,1872.46927516575,2339.22413966276,2195
"141",2229.53010092606,1962.12805330097,2452.63521538028,2389
"142",2256.67271286999,1983.11661348256,2473.69200611912,2350
"143",2159.61932864047,1892.15186387281,2384.15914757715,2356
"144",2083.36123521014,1819.02053853539,2311.89380510749,2242
"145",2069.44826680122,1795.50450023796,2283.4667390342,2247
"146",2058.71913517697,1810.84533248521,2279.38162933417,2299
"147",2101.4294055846,1854.39257790074,2317.5477984823,2313
"148",2211.90858793314,1948.81474436391,2427.46216045684,2292
"149",2239.98915395669,1961.19009846929,2454.96630115642,2342
"150",2143.89561312126,1882.69099890171,2362.38253723553,2284
"151",2068.43837079647,1803.22593166448,2285.05435274899,2169
"152",2055.36649352123,1788.35141898896,2269.64504269482,2177
"153",2045.44984646541,1786.13071888368,2260.88859515053,2258
"154",2088.85632076913,1826.80968889712,2306.29306453529,2231
"155",2200.27408259549,1928.83846075319,2406.67765358302,2373
"156",2229.67279748694,1939.3181253182,2430.52045882816,2358
"157",2134.85696054533,1862.68784570201,2338.41992272421,2253
"158",2060.46014502702,1800.1601984733,2268.32601269667,2203
"159",2048.4271952664,1776.82857610005,2256.04975555335,2192
"160",2039.44909594656,1776.1230643145,2238.14454416448,2301
"161",2083.61310218036,1809.91256611357,2296.6921945134,2292
"162",2195.96824892304,1930.9279812997,2393.5492365257,2438
"163",2226.62452749028,1948.14106406336,2424.07573756132,2374
"164",2132.9733408721,1861.31415814367,2334.91788802115,2303
"165",2059.47908170184,1798.73678341413,2260.8708758832,2104
"166",2048.28941219671,1775.55022254441,2240.46985611258,2200
"167",2040.02562152233,1776.69824658121,2231.46661956018,2317
"168",2084.70027418534,1810.988694919,2283.5546634394,2313
"169",2197.73299396088,1930.25360339737,2391.17225047627,2467
"170",2229.37731079231,1951.9134505873,2416.14089992491,2559
"171",2136.61639884584,1870.45519880864,2319.23252117843,2414
"172",2063.75482697561,1797.00133284995,2243.80580644081,2257
"173",2053.14789190783,1777.59890582158,2242.62197936569,2221
"174",2045.34989264351,1776.1849655402,2241.07087825581,2223
"175",2090.29969929724,1820.6132036833,2273.75053127397,2301
"176",2203.78679937061,1947.60944228908,2375.64991876692,2331
"177",2236.20830897139,1964.59602135746,2402.98685307702,2331
"178",2144.13748984865,1881.27922645082,2345.03377097007,2249
"179",2071.71511707245,1811.50483196653,2258.7854388162,2194
"180",2061.50060613188,1786.88087809004,2240.64456978627,2233
"181",2053.97820043836,1786.17493484324,2231.06481265258,2082
"182",2099.00772675482,1824.67852289711,2279.68554128002,2194
"183",2212.74276518648,1950.76402039092,2384.46827866717,2428
"184",2245.71611099639,1978.62337955209,2419.53885708609,2613
"185",2154.09185579072,1890.97292964547,2318.9948911152,2482
"186",2081.84467086587,1813.01731565533,2251.77472247306,2284
"187",2071.73396137809,1795.51113762918,2245.1179525117,2314
"188",2064.1657498262,1797.96391180982,2234.86871656383,2220
"189",2108.92490127208,1838.9614962261,2278.99189774978,2274
"190",2222.52872554153,1957.22744360344,2402.28024228213,2450
"191",2255.64550245987,1983.35926701475,2419.14771701091,2455
"192",2164.02687800509,1900.63740973592,2328.7369896521,2334
"193",2091.48884579573,1818.62231261727,2263.5071843823,2313
"194",2080.99530925282,1798.74573662123,2251.4290579038,2336
"195",2072.87971557851,1809.3083056753,2241.21913042649,2361
"196",2116.85334002769,1847.04019129118,2288.21138631754,2316
"197",2229.80818846591,1965.28727621889,2410.12528374486,2179
"198",2262.5557615987,1992.47635038767,2432.71178738739,2174
"199",2170.44423372984,1905.4519272456,2350.72989782715,2250
"200",2097.13683675373,1826.53943515079,2281.77507629737,2175
"201",2085.81083543517,1806.29433484863,2280.8327238697,2249
"202",2076.73220670705,1812.89688784755,2268.72901364103,2212
"203",2119.54661151362,1849.47737595823,2313.77503701069,2222
"204",2231.52274097646,1962.03529035163,2428.56420470226,2376
"205",2263.61949090654,1994.92938030471,2454.50953194331,2381
"206",2170.78471497103,1910.47535471317,2366.43089090822,2274
"207",2096.53209833871,1828.93826275595,2304.56329009034,2152
"208",2084.25368211277,1809.45139508701,2296.67554371608,2128
"209",2074.15329112478,1810.28186293824,2287.53059020351,2148
"210",2115.80744508558,1847.97857271799,2326.5994917187,2238
"211",2226.85510010757,1955.99492716432,2438.78391723592,2334
"212",2258.40306257188,1987.20346732056,2468.77461741582,2340
"213",2165.00075782376,1901.99298146621,2376.67404575424,2326
"214",2090.0073087683,1827.96206115665,2306.46371350049,2362
"215",2077.02439254293,1804.19727883646,2296.64341203981,2199
"216",2066.18884232439,1799.85570237124,2288.6997396223,2206
"217",2107.00797278731,1837.45744099314,2331.94409991699,2215
"218",2217.48921739607,1948.42892562155,2441.46007448628,2419
"219",2248.87825680208,1978.88104723733,2465.16287954959,2311
"220",2155.3209818963,1891.72521681206,2373.74268233967,2195
"221",2080.02044428339,1809.42159819133,2297.64745298821,2120
"222",2066.77914883056,1793.26065758797,2285.34366907067,2123
"223",2055.66052488423,1784.28176137641,2282.20415954105,2086
"224",2096.09394215789,1828.7135878414,2325.3627672769,2167
"225",2206.44637595628,1936.70643890107,2434.56266868472,2320
"226",2238.09811702649,1966.92561867262,2459.69131555787,2289
"227",2144.79056800822,1869.81396646077,2363.42705961698,2156
"228",2069.56531188642,1794.59703205542,2295.93475409782,2044
"229",2056.4259131266,1776.52005624625,2282.52167116588,2118
"230",2045.36572429359,1773.36121591415,2268.57124848779,2265
"231",2085.7374358227,1808.06155719482,2318.72674402292,2215
