"","f.mean","f.lower","f.upper","val_ts"
"1",2310.53895266115,2135.58473350116,2519.05272836171,2451
"2",2334.12519192577,2157.11159512518,2538.93942742348,2357
"3",2234.7686254836,2058.10519686042,2445.0658612095,2213
"4",2159.53697764352,1980.40520325448,2374.00907278877,2232
"5",2146.78794788989,1973.16873921333,2365.90169500006,2217
"6",2139.19608203656,1966.59844513967,2364.63254015472,2220
"7",2187.9124382528,2014.67014208417,2406.25578777914,2326
"8",2300.70787414606,2134.44835265324,2523.5367266473,2439
"9",2325.56926639209,2158.51264024523,2548.22757746101,2363
"10",2227.62352456307,2055.40427814688,2448.90841480029,2363
"11",2153.7174065459,1975.85442025213,2379.79833621857,2320
"12",2142.35296472142,1968.54153214375,2377.85223512742,2313
"13",2136.15266284473,1964.93337557134,2371.85551199827,2223
"14",2186.15996095567,2012.24485913322,2413.24369390033,2198
"15",2300.41446525445,2132.09781322736,2534.37802850069,2371
"16",2327.02736427016,2157.90229883389,2558.45144489282,2437
"17",2230.73733493222,2053.37347257801,2462.41993563563,2343
"18",2158.1615529703,1975.61712987659,2393.84076683814,2277
"19",2147.94650989437,1973.93180057272,2388.64659960869,2240
"20",2142.66734226293,1964.26958326572,2383.72454343349,2268
"21",2193.27364242744,2011.51957489173,2426.24240995912,2348
"22",2308.09750539282,2131.97178579131,2545.29703769101,2497
"23",2335.39848567183,2156.36822520536,2568.20351483478,2316
"24",2239.55731403748,2049.57661148006,2474.99720312048,2308
"25",2167.00019033976,1976.66388421808,2405.25630119093,2285
"26",2156.55585000849,1972.19883090474,2395.64330803064,2291
"27",2150.78879967397,1970.39098976283,2398.09876812713,2330
"28",2200.59553397784,2012.11667343309,2440.10571762115,2353
"29",2314.6418608354,2130.15121042731,2555.32337328873,2533
"30",2341.37207961519,2157.97204406917,2579.28217430519,2492
"31",2244.84072730102,2053.45172267017,2484.65133331566,2365
"32",2171.31324334971,1977.60210179143,2411.77263018496,2328
"33",2159.82625920687,1975.46596932461,2403.70862015677,2298
"34",2152.94957207324,1968.55547387003,2408.99287844406,2304
"35",2201.53908666263,2012.66972923565,2449.64034815383,2401
"36",2314.59956416357,2137.0911518123,2561.6665371916,2550
"37",2340.7550425352,2157.81820623356,2584.26501025453,2561
"38",2243.72292118035,2047.99778422706,2490.78714048751,2319
"39",2169.59241620729,1977.46582289944,2415.58351321261,2269
"40",2157.58400846899,1971.51877932347,2408.91339352481,2294
"41",2150.24512102702,1966.42980394584,2406.99764600582,2279
"42",2198.35630712238,2009.60229461885,2451.73787126582,2409
"43",2311.22589802676,2132.2052233248,2559.75013282517,2686
"44",2337.62216793308,2154.55910789491,2586.28410672347,2579
"45",2240.88699841827,2049.50399010432,2487.98315994275,2501
"46",2166.8948627773,1974.31591150818,2413.51470585692,2602
"47",2155.01735783645,1964.59512887807,2403.69380843621,2382
"48",2147.74922584678,1955.43948047653,2404.17006633909,2354
"49",2195.76901338195,2000.84381311705,2444.41834020181,2511
"50",2308.668218328,2119.05407845761,2555.82576889451,2742
"51",2335.34542149844,2148.31147870769,2576.12904578818,2713
"52",2238.75976930152,2038.17753778421,2481.257231178,2972
"53",2164.57181469584,1962.07509568264,2406.3525711934,2543
"54",2152.31330409776,1952.3934710921,2390.90619304752,2300
"55",2144.43958233746,1941.83555945793,2394.80892194011,2283
"56",2191.5486396882,1985.95513024935,2429.48154178456,2309
"57",2303.54341030522,2101.17032229959,2543.49595857604,2379
"58",2329.48493782459,2131.96071886558,2562.41802533791,2346
"59",2231.98295450451,2017.5122748889,2468.7613538562,2279
"60",2156.52299401768,1944.29837605192,2390.75183481658,2235
"61",2142.83710600208,1933.6476752582,2380.22071034532,2310
"62",2133.37799536819,1922.99407244403,2371.39172816364,2131
"63",2178.69766272771,1963.62003915817,2415.59181425926,2206
"64",2289.04570442051,2077.40547207447,2522.85503784802,2265
"65",2313.67365570582,2106.8545772303,2549.58431233012,2353
"66",2214.86350632877,2001.80381140231,2451.73781777099,2393
"67",2137.94481023752,1922.38895298986,2376.33035553023,2241
"68",2122.86148850096,1913.61849094097,2355.41244066384,2148
"69",2112.06514583865,1898.08518169954,2350.14528745872,2283
"70",2156.05999182037,1936.64010442427,2392.53609202763,2195
"71",2265.43419219789,2047.42027494874,2501.85614413494,2389
"72",2289.61089709628,2083.89824332851,2528.69999100724,2350
"73",2190.52033839741,1972.58032545112,2436.12890265476,2356
