"","f.mean","f.lower","f.upper","val_ts"
"1",2268.77334579681,2133.65377912504,2516.32174728755,2287
"2",2295.67162483701,2151.0279754568,2541.04057376798,2105
"3",2196.76049458333,2058.29967411278,2449.02094309312,2200
"4",2124.46934635481,1995.77351736747,2369.83995855079,2231
"5",2118.65703792643,1978.9941010988,2367.16002832704,2103
"6",2116.25210445175,1971.69758327365,2366.91240632213,2027
"7",2167.68204479012,2029.12316468222,2420.93938850379,2162
"8",2284.20380708611,2147.37017136333,2531.05326655832,2394
"9",2311.41316264248,2167.90253092429,2564.36505603365,2363
"10",2212.55172004043,2071.62032655388,2470.44300210961,2340
"11",2139.87877058103,2009.91731219663,2391.89212951503,2152
"12",2133.51011854288,1992.78026366018,2389.03364935049,1986
"13",2130.33959525403,1979.33036992383,2389.30493182878,2063
"14",2180.7195982523,2041.23630006894,2443.61992340081,2113
"15",2296.31392275438,2160.72839945374,2555.1872647204,2274
"16",2322.92431523681,2174.57324733625,2586.66852280842,2066
"17",2223.39910041272,2080.22013290711,2489.67823715519,2143
"18",2149.84793098554,2026.19384598784,2418.85910046215,2069
"19",2142.64238866464,2000.2806661721,2415.53053808153,2027
"20",2138.63244243924,1989.07422157043,2412.95638590735,2081
"21",2188.07707396685,2051.11299772189,2464.61595703591,2108
"22",2303.03322278335,2166.92764258297,2581.30638904751,2255
"23",2329.4853442988,2187.46392756833,2605.49596125372,2243
"24",2229.85202088167,2094.32942696924,2508.82908449593,2133
"25",2156.05632079027,2029.9120422981,2440.23445076817,2151
"26",2148.69403407719,2004.54248359248,2432.11728451376,2136
"27",2144.52853020528,1997.69560525481,2430.08691934371,2105
"28",2193.69269794823,2053.75102806591,2477.64471768232,2156
"29",2308.60432500039,2166.87004811754,2586.77077400941,2306
"30",2335.39440317249,2188.56469179102,2616.07784566917,2423
"31",2236.02687267823,2094.42974275659,2517.07050737729,2290
"32",2162.22475635458,2025.3870567946,2455.49194244189,2237
"33",2154.7921624126,2005.73846644056,2441.7505270945,2175
"34",2150.39379863599,1999.34957897909,2438.5275485315,2143
"35",2199.03580151575,2046.12028655148,2485.47644477045,2243
"36",2313.51359573519,2161.30099483819,2594.78423065264,2464
"37",2340.11772989124,2191.44376085836,2624.20200635255,2428
"38",2240.36235768791,2088.168588115,2521.04735475641,2287
"39",2165.78939195152,2013.3599737455,2449.31058940744,2178
"40",2157.44963355342,1997.94904317358,2443.36196502146,2227
"41",2151.93215093709,1986.33392105646,2435.53075705365,2201
"42",2199.13149033146,2029.57952573033,2483.72364121182,2174
"43",2312.2579946675,2153.08533719246,2597.84091916442,2371
"44",2337.80015546311,2177.97496943187,2621.38147072257,2379
"45",2236.84065557338,2071.39650925406,2519.07645438267,2174
"46",2160.77137586709,1999.55529857185,2444.74137774126,2121
"47",2150.92082427687,1982.28216541195,2431.99445267867,2120
"48",2143.82034377476,1966.64461083471,2422.22951582668,2175
"49",2189.27665681902,2012.10289387301,2474.65860131073,2145
"50",2300.92734110142,2135.60246455334,2579.41738875887,2322
"51",2325.46744856831,2155.3808466177,2610.50065259902,2348
"52",2223.56146023794,2053.38466563478,2512.71949218462,2213
"53",2146.4471831005,1982.16315191622,2432.92879402389,2180
"54",2135.72021671104,1958.2521601044,2419.69329284352,2095
"55",2127.84302667813,1950.56712638082,2406.29139042817,2224
"56",2172.51642507424,1993.39381358687,2459.14160892878,2246
"57",2283.78927713036,2111.9630608096,2571.26228183269,2465
"58",2308.53236477355,2134.90293522938,2587.16602023674,2482
"59",2206.9517413444,2032.94929341299,2487.66145279387,2235
"60",2130.10216688734,1959.42003993209,2417.16366148323,2103
"61",2119.81493612453,1938.7273608004,2400.22298657553,2163
"62",2112.44341595252,1936.75666646392,2393.98348467538,2193
"63",2157.54322680192,1977.97479316524,2443.98951881563,2292
"64",2269.5434274111,2088.87106297363,2552.87969238912,2290
"65",2295.46047386459,2115.58131136987,2569.28912992391,2378
"66",2195.00884768002,2015.32990482014,2472.19979309924,2308
"67",2119.05077469511,1937.44066401884,2399.0900013699,2248
"68",2109.64654349016,1924.05690405204,2392.6111996717,2160
"69",2103.02272545895,1918.06427016891,2386.29896840607,2190
"70",2148.59577559268,1958.949982201,2433.1197050959,2212
"71",2261.19659067973,2072.46161338445,2534.12247550482,2289
"72",2287.99790196272,2098.44408287286,2562.28911760665,2481
"73",2188.246638554,2002.9080954258,2460.67348668247,2137
"74",2112.63561631575,1921.54627580386,2389.26691652707,2103
"75",2103.48356821409,1909.03145842661,2373.46666372874,2146
"76",2096.9232627155,1900.43027435349,2371.37206110342,2038
"77",2142.26975456567,1941.85533198306,2426.11473936698,2274
"78",2254.78729383291,2056.83890762417,2530.09477736286,2320
"79",2281.83447280389,2084.84933842509,2551.33995396823,2261
"80",2182.21925439607,1989.20669331445,2454.0996390217,2234
"81",2106.49860825274,1910.42653638249,2376.52099428021,2193
"82",2097.26852648225,1895.44388883459,2367.11515633365,2182
