"","f.mean","f.lower","f.upper","val_ts"
"1",2388.39834353744,2185.66408463396,2586.99619612216,2533
"2",2412.10872354217,2207.97250800594,2625.79639963658,2492
"3",2314.83889552621,2112.04141163601,2527.25536045375,2365
"4",2244.53229093578,2046.9029876804,2449.97144424745,2328
"5",2234.40056513204,2041.02006084937,2432.9445991942,2298
"6",2226.54020150133,2029.21659263102,2431.35391829391,2304
"7",2275.92658494428,2075.59472673351,2490.04107982987,2401
"8",2389.1757346768,2187.25790319683,2594.32656212905,2550
"9",2412.48189897846,2210.03717629773,2631.78541912629,2561
"10",2314.85032145355,2110.96343740615,2535.31131606367,2319
"11",2244.05306347638,2039.80086904389,2452.81731829566,2269
"12",2233.41702300526,2035.49824593942,2440.04466334003,2294
"13",2224.99004979394,2025.93248326882,2436.76926960245,2279
"14",2273.70242972339,2069.95097276336,2492.96215615476,2409
"15",2386.44644558463,2181.72227061427,2594.10542736669,2686
"16",2409.52935319901,2198.63454374655,2633.04653197696,2579
"17",2311.63294687363,2107.30800409246,2536.68513184148,2501
"18",2240.3488812923,2031.50928356628,2450.36753238366,2602
"19",2229.114454241,2025.76828835243,2439.05247113078,2382
"20",2219.92968369512,2014.7821767614,2431.07657633392,2354
"21",2267.6850371902,2061.10338068503,2484.89264264684,2511
"22",2379.55866088057,2168.645784014,2585.3068899871,2742
"23",2401.9794372577,2195.74670144991,2625.9720615945,2713
"24",2303.32030941782,2083.34375319854,2522.91125303064,2972
"25",2231.01288919381,2016.01777274048,2438.89250979814,2543
"26",2218.62506498385,2011.99162393263,2426.79526794993,2300
"27",2208.13044263895,1996.37824987616,2411.93020169059,2283
"28",2254.40225234869,2041.85916255078,2465.55658468833,2309
"29",2364.92573193867,2150.14353980358,2571.68026575607,2379
"30",2386.27245491387,2173.90130186352,2608.27089735533,2346
"31",2286.52777071805,2072.14365276626,2514.31632267956,2279
"32",2212.97693323274,1995.41715455168,2420.85083441724,2235
"33",2199.3307278072,1992.74155417645,2405.57331931348,2310
"34",2187.54699982616,1976.4019023833,2391.93287283308,2131
