"","f.mean","f.lower","f.upper","val_ts"
"1",2273.8086759568,2213.53919014298,2454.81279314872,2252
"2",2300.19948911648,2241.3473343816,2466.40336121246,2149
"3",2200.94992592562,2144.65356623384,2374.27254232995,2129
"4",2128.03345908079,2078.36972638999,2309.48783357649,2090
"5",2122.00717544957,2076.43559792621,2297.73880853094,2082
"6",2120.47440129244,2064.5560844446,2300.65509818803,2141
"7",2172.86540805389,2130.90390981099,2359.35623957955,2058
"8",2289.64771614812,2233.89845762034,2473.01784897711,2287
"9",2317.0361818854,2257.88821650664,2485.94733511522,2105
"10",2218.40230433813,2163.29870211865,2395.6436022369,2200
"11",2145.53398590092,2098.71790012344,2331.27203295987,2231
"12",2139.23533755072,2098.52259032064,2322.29038350997,2103
"13",2137.08152709049,2088.19502748721,2323.22454261253,2027
"14",2188.42689993213,2142.83148647959,2380.39510812033,2162
"15",2304.14657396605,2247.72025608237,2497.16901367256,2394
"16",2330.68115061028,2275.76977102519,2508.0842639399,2363
"17",2231.02448940479,2190.44989925652,2417.17619014058,2340
"18",2156.83196239354,2118.8350106918,2347.19017299748,2152
"19",2149.19822683167,2107.13033837624,2346.96696890767,1986
"20",2145.69118821629,2114.63797031666,2350.52030879364,2063
"21",2195.58922524025,2174.87859748021,2406.08025829484,2113
"22",2310.18255522132,2280.53262057677,2518.27452112747,2274
"23",2336.12854229419,2302.37885984614,2528.54693553761,2066
"24",2236.02163546023,2204.96827816822,2438.11826419641,2143
"25",2161.34398507997,2134.05612172012,2369.42275466654,2069
"26",2153.42773330346,2128.37632543254,2362.62663652465,2027
"27",2149.78224124187,2125.88511200628,2371.74002914235,2081
"28",2199.55893997711,2179.10704996523,2420.43306254535,2108
"29",2314.40356594449,2293.07578748069,2535.72553382082,2255
"30",2341.12755938633,2310.4803263911,2552.26028407082,2243
"31",2241.86068774974,2208.25401019682,2466.22777647562,2133
"32",2167.8534335175,2140.71360823786,2400.73292460825,2151
"33",2160.64500302585,2140.84343410713,2385.13396101401,2136
"34",2157.62608963787,2127.1214929631,2388.10036550007,2105
"35",2207.78512084557,2180.49753744927,2437.18238757786,2156
"36",2323.11723238084,2297.32191303448,2546.65832762993,2306
"37",2350.57975076751,2310.09390915066,2555.75875668893,2423
"38",2251.81611452161,2211.86176530311,2465.01003884403,2290
"39",2177.85413974191,2139.91401221047,2403.74542288741,2237
"40",2170.46681926085,2143.2296804452,2392.00922457258,2175
"41",2166.96012307477,2125.21432274667,2402.70593259477,2143
"42",2216.18100448363,2182.12312616399,2448.93385909294,2243
"43",2330.51274695404,2293.42946154958,2555.20962413393,2464
"44",2357.11100340622,2301.51973065895,2559.02877982164,2428
"45",2257.18647901772,2211.65078333703,2473.30999125474,2287
"46",2181.60020774767,2129.64794549756,2400.38489867065,2178
"47",2172.40147550372,2139.36648701431,2384.97018897628,2227
"48",2166.87182848992,2118.49896870495,2385.24454696379,2201
"49",2213.77685110259,2173.69508314905,2433.59250192148,2174
"50",2325.92953074038,2281.72726358179,2542.02351772069,2371
"51",2350.71892510113,2288.47059181819,2552.79731190778,2379
"52",2248.96683813288,2196.46882030818,2463.38201352657,2174
"53",2171.39996717095,2122.03625129143,2392.62230540255,2121
"54",2160.37035461537,2121.41967410798,2378.66099189713,2120
"55",2153.12311729247,2098.29397155013,2376.10111718541,2175
"56",2198.33484738459,2151.35173930802,2427.03864760396,2145
"57",2309.24210038432,2257.96019908854,2526.80662414757,2322
"58",2333.44703865414,2274.2690337124,2539.22702509075,2348
"59",2231.32731164774,2175.68726225198,2441.10431553461,2213
"60",2153.42560015144,2105.3069623881,2369.29509520862,2180
"61",2142.34728949337,2097.28496909713,2358.58100769294,2095
"62",2135.25331520849,2080.56994536457,2361.06372440722,2224
"63",2180.67036617647,2124.58610522335,2409.58096411044,2246
"64",2292.21378789005,2230.82052114295,2510.48354938688,2465
"65",2317.63219093149,2261.38151041005,2520.4229293155,2482
"66",2216.80084295537,2149.15442036366,2418.27324952494,2235
"67",2140.04080473771,2076.17772600246,2350.65168681511,2103
"68",2130.17644095077,2067.37963958067,2337.32363016156,2163
"69",2124.23141763794,2069.03581388433,2335.92438106887,2193
"70",2170.55903212362,2098.49125327323,2389.66198405239,2292
"71",2283.13711334603,2204.79147095053,2476.29717183171,2290
"72",2309.85204399929,2239.19323183407,2496.70536864062,2378
"73",2210.08662092915,2125.67865359087,2394.98765546808,2308
"74",2133.96144983845,2049.64193925347,2329.75587256233,2248
"75",2124.54599008041,2047.90830970431,2320.14709898944,2160
"76",2118.76244632128,2049.10818144494,2319.0759657666,2190
"77",2164.83289005744,2078.11137784119,2360.01619453409,2212
"78",2277.15916148094,2184.67861843489,2455.57610106904,2289
"79",2303.82005437849,2220.17959717379,2477.65652482303,2481
"80",2203.75172672559,2111.0459545371,2375.0824314604,2137
"81",2126.93205680897,2037.71423968966,2308.2700289077,2103
"82",2116.72241304149,2041.68849488738,2300.00786943372,2146
"83",2109.99992163708,2035.41964883976,2296.74635589852,2038
"84",2154.90857456501,2063.94386988303,2348.12779720865,2274
"85",2266.29789099655,2184.93999599932,2448.55169175919,2320
"86",2292.47273534974,2208.18799551709,2463.69383615944,2261
"87",2191.95699561679,2108.63043872086,2364.37210841703,2234
"88",2114.60136848576,2023.06216506172,2303.83949011257,2193
"89",2104.06662530752,2034.61442420809,2289.98331972715,2182
"90",2097.15957060884,2030.71675164326,2288.97520842886,2265
"91",2141.93224173472,2065.57123685315,2336.54497386017,2197
"92",2253.66657047322,2177.05510651843,2438.59133973319,2451
"93",2280.83973574966,2207.55502528809,2452.19539238976,2357
"94",2181.5115343092,2104.77676916144,2364.49123315807,2213
"95",2105.35552030042,2015.17010886193,2304.35542741024,2232
"96",2096.26885320428,2021.97851836343,2298.85232992093,2217
"97",2090.9427025164,2023.15860042358,2290.1707734057,2220
"98",2137.26331859649,2061.27731352713,2344.80119706702,2326
"99",2250.8772256997,2158.80903784886,2440.51098419415,2439
"100",2280.38908094861,2200.44706712973,2454.08055480959,2363
"101",2183.34904638136,2088.5791698252,2361.20427668994,2363
"102",2109.20156203679,2008.17323055504,2298.73875637012,2320
"103",2102.04989049397,2012.57378600007,2292.00844778277,2313
"104",2098.44735041185,2021.77846924323,2297.78333572856,2223
"105",2146.11052564141,2061.51739865435,2348.46012103707,2198
"106",2261.0524541677,2159.0360861959,2450.50796640302,2371
"107",2292.02712935868,2199.32224255943,2470.32668057362,2437
"108",2196.09168162757,2091.98812545655,2381.62680245795,2343
"109",2122.49900699019,2004.38151329679,2317.03171594398,2277
"110",2115.6095514818,2011.55800468201,2305.32264573984,2240
"111",2111.88900334265,2017.14488434857,2296.55485247206,2268
"112",2158.9284738458,2053.46385162623,2348.85024263891,2348
"113",2273.18020759795,2154.8985783759,2443.68274568239,2497
"114",2303.59743237283,2192.27354056544,2463.4348324802,2316
"115",2206.79431240309,2084.20415704417,2376.95148623649,2308
"116",2131.90013802255,2004.51618343959,2317.73677635555,2285
"117",2123.58577398738,2007.25152248527,2312.67984458497,2291
"118",2118.26402372213,2002.66777365102,2308.87953974878,2330
"119",2163.44305493086,2054.09429301489,2355.19612488214,2353
"120",2276.04271649697,2150.0742536926,2454.26138294085,2533
"121",2305.23273443727,2181.06085833574,2467.73363230325,2492
"122",2207.20615558356,2076.10767408613,2373.01053525733,2365
"123",2130.96266783668,2004.02251876767,2305.89566134689,2328
"124",2121.47140122273,1997.4117744829,2295.54938878017,2298
"125",2115.06788116681,1989.94970705142,2293.57989219341,2304
"126",2159.16277521913,2036.13933612702,2339.33326343878,2401
"127",2271.10132070275,2136.66115244737,2443.73367360807,2550
"128",2300.23493633667,2164.00308392666,2463.19888521231,2561
"129",2202.28002651481,2060.07994506129,2372.51131348551,2319
"130",2126.04788215321,1990.80533997084,2305.44571521294,2269
"131",2116.75683837213,1982.19566632178,2290.65709483073,2294
"132",2110.62246965871,1973.34537453953,2295.81982315994,2279
"133",2154.8893675368,2013.60342360736,2329.41655177371,2409
"134",2267.27107946862,2114.26841567983,2412.87519490206,2686
"135",2297.25278264394,2144.13314492502,2429.06568519584,2579
"136",2200.04251013546,2037.12342133573,2337.58899159774,2501
"137",2124.24554395211,1970.41993884083,2272.74482850351,2602
"138",2115.29923340446,1955.27983015839,2263.66840864526,2382
"139",2109.2950547072,1951.62060200086,2266.30758596313,2354
"140",2153.31233469997,1984.11671843062,2298.47129555963,2511
"141",2265.46197650129,2086.59487488518,2393.56407666935,2742
"142",2295.37563657178,2119.098319419,2403.25593084646,2713
"143",2197.79076227333,2008.95523609516,2306.65228498341,2972
"144",2121.1531905443,1942.18327062898,2234.00208805046,2543
"145",2111.17268840099,1927.26073891454,2226.81474581323,2300
"146",2103.85889284843,1924.24063606708,2245.52716599209,2283
"147",2146.20053130387,1952.24230448452,2277.54520049845,2309
"148",2256.75188288314,2056.74947738106,2350.21079486512,2379
"149",2285.35915630289,2081.16999264718,2366.58729203162,2346
"150",2186.32971082125,1978.70266961123,2283.13050684632,2279
"151",2107.98711900697,1905.99396373655,2202.71365357169,2235
"152",2096.36951451383,1894.67264563922,2192.94486807432,2310
"153",2087.42802271695,1883.71455492705,2206.05822876433,2131
"154",2128.05724350576,1921.06891079742,2232.97780248316,2206
"155",2237.28152392968,2023.80916238103,2317.58541820195,2265
"156",2265.14665988612,2043.26742838598,2325.1892118397,2353
"157",2165.51345792396,1947.29670079108,2238.92464928449,2393
"158",2086.57615586537,1870.61526621504,2173.22977312663,2241
"159",2074.662153712,1854.61407492066,2160.10605211398,2148
"160",2065.6249280717,1856.69155839498,2167.6111196244,2283
"161",2106.23327520771,1895.79601509853,2199.12556566934,2195
"162",2215.92659519364,1997.05942121231,2294.71460056243,2389
"163",2244.9081044617,2010.08645368652,2310.96600803938,2350
"164",2146.53388569237,1927.79334526153,2212.55331690932,2356
"165",2068.82959680499,1839.48098900759,2160.28554966585,2242
"166",2058.35674354215,1826.65368902601,2139.89234982965,2247
"167",2050.8179494497,1824.6332863679,2134.82066678424,2299
"168",2092.81293647704,1874.22151310204,2166.26337012318,2313
"169",2204.15598496538,1972.87591865125,2270.93434901946,2292
"170",2235.16322002811,1984.59148208589,2300.7022261178,2342
"171",2138.6808623659,1900.236930108,2195.25914509531,2284
"172",2062.53295929851,1818.50112604659,2143.8652783553,2169
"173",2053.51666856541,1804.56885084635,2132.00979789053,2177
"174",2047.19459479895,1804.91007733825,2110.72450711384,2258
"175",2090.01452645005,1853.60022016883,2159.47794573237,2231
