"","f.mean","f.lower","f.upper","val_ts"
"1",2302.95481822876,2221.63190230462,2451.43908614653,2274
"2",2329.30485476964,2235.64211427856,2481.75662715606,2066
"3",2232.17210930092,2133.92426485696,2390.42907563543,2143
"4",2160.33945494166,2070.86312493855,2314.89318146697,2069
"5",2151.36638298117,2050.02454521969,2301.77594127655,2027
"6",2146.99953645737,2050.87960846544,2299.59742937878,2081
"7",2199.05937084134,2108.46807504717,2364.18731861117,2108
"8",2314.79354458823,2231.9770446492,2471.70619044955,2255
"9",2340.80859589796,2237.76925931499,2499.13438076485,2243
"10",2243.29062934111,2144.14655629816,2411.96541908157,2133
"11",2170.81528853889,2084.211307519,2334.38889343724,2151
"12",2161.13341338746,2069.38455248938,2320.63615398334,2136
"13",2155.97572708842,2051.38677349046,2320.49701108332,2105
"14",2207.08560129458,2103.47718695405,2379.49964530951,2156
"15",2322.03368202175,2221.21095724785,2485.70590296487,2306
"16",2347.59603777059,2247.41884240087,2517.84182043001,2423
"17",2249.58073374792,2144.58397104005,2425.1140477197,2290
"18",2176.35560543407,2089.69447972747,2342.92437906167,2237
"19",2165.85962623265,2059.64923146017,2330.99730823831,2175
"20",2159.80046178004,2041.3005438444,2325.77630948579,2143
"21",2209.83837570415,2111.3781928139,2383.19803680091,2243
"22",2323.87266073065,2236.65330112539,2489.99513967626,2464
"23",2348.8508237875,2244.75457754296,2521.63551231394,2428
"24",2250.20165716576,2148.16350406125,2427.55566586739,2287
"25",2176.08827036901,2072.08861080244,2339.52039301695,2178
"26",2164.6407178056,2063.35182636729,2331.14520141779,2227
"27",2157.5406739087,2047.90930820632,2336.65344748014,2201
"28",2206.3696002876,2110.09124068891,2389.39369427094,2174
"29",2319.3646179954,2218.42867374036,2489.90993156155,2371
"30",2343.64599213279,2233.97757084679,2516.03398247865,2379
"31",2244.26470078353,2136.1544991394,2418.54288451514,2174
"32",2169.18613238359,2082.48094309896,2339.1866226275,2121
"33",2156.73737788754,2059.95714634594,2323.5301879485,2120
"34",2148.57320399076,2033.50460314642,2327.06668141744,2175
"35",2196.20619011568,2083.52949089414,2378.92855113651,2145
"36",2308.22344618483,2213.96033775819,2480.07810079099,2322
"37",2331.92052080099,2229.74603418479,2506.14572920865,2348
"38",2231.96875499427,2135.1769163591,2407.96816842921,2213
"39",2156.14285651949,2060.22561186053,2329.55713404657,2180
"40",2142.97169672225,2031.47731442236,2306.56935174468,2095
"41",2134.08267466316,2026.38223016243,2317.1307801001,2224
"42",2180.91824972578,2091.5492977886,2364.95493780466,2246
"43",2292.41641556286,2212.22622506112,2468.94732814788,2465
"44",2316.04115004321,2212.24522144855,2489.71685675965,2482
"45",2216.07536303051,2113.13748043877,2395.68000342578,2235
"46",2140.10089318289,2051.35960068972,2319.87602488068,2103
"47",2126.84356504767,2041.48945965787,2291.36413980726,2163
"48",2117.88691109575,2025.70638719002,2295.46626193441,2193
"49",2164.59004443416,2066.363060912,2352.10835346883,2292
"50",2276.2372720003,2177.33445356404,2455.55891317524,2290
"51",2300.45237582191,2190.8148098972,2473.6826725963,2378
"52",2201.11138115032,2097.19131544911,2385.79302198543,2308
"53",2125.59537274128,2051.94934699519,2310.72798638978,2248
"54",2112.82521553,2015.53799086881,2281.40720492521,2160
"55",2104.32809916279,1991.41375350697,2278.88721774112,2190
"56",2151.36976938921,2056.15299410429,2335.8814965286,2212
"57",2263.58106904887,2177.17168299032,2437.43930634105,2289
"58",2288.74541471362,2170.22427165946,2459.76817173376,2481
"59",2190.33070442292,2077.48964282487,2377.90283358458,2137
"60",2115.5184144418,2019.229662585,2303.62673762509,2103
"61",2103.42548050116,2006.36113652139,2274.92383182526,2146
