"","f.mean","f.lower","f.upper","val_ts"
"1",2490.68171820991,2326.89866807307,2593.18865444841,2742
"2",2509.85605343469,2349.6847119607,2595.78622922946,2713
"3",2411.54940653444,2250.62355728215,2505.89548966586,2972
"4",2342.48211113869,2175.38908664688,2447.31383197919,2543
"5",2329.89871509557,2156.31543151703,2421.99054784873,2300
"6",2319.5515684106,2150.82997843429,2406.71877173024,2283
"7",2369.87958805326,2206.65402085097,2468.96196045539,2309
"8",2481.39230861309,2310.1294587627,2583.99706187916,2379
"9",2499.29562470529,2323.69213349961,2589.72259439807,2346
"10",2399.77395237348,2234.57273223591,2503.71450483792,2279
"11",2329.38977789615,2149.3879644865,2434.48034589994,2235
"12",2315.44407607121,2128.99542467659,2411.68131495258,2310
"13",2303.68766544249,2132.70822338158,2398.92665617071,2131
"14",2352.57900399008,2182.47694126243,2462.938718709,2206
"15",2462.85477576438,2284.23141231902,2566.03931755894,2265
"16",2479.83106846258,2294.4004238319,2580.30345372642,2353
"17",2379.46419468185,2196.09332153858,2495.47828285035,2393
"18",2308.15277099861,2127.36663608396,2421.45052080972,2241
"19",2293.26772240469,2108.05144073331,2394.86138636546,2148
"20",2280.55332560595,2098.60488985817,2384.71632996855,2283
"21",2328.46973883903,2152.70843180144,2451.27382061691,2195
"22",2437.98925045397,2252.30670347834,2553.53604413843,2389
"23",2454.52842308414,2271.65722015648,2567.27055215001,2350
"24",2353.80739670973,2175.09218093168,2482.06085225981,2356
"25",2282.0686326127,2094.5267924402,2409.2339489137,2242
"26",2266.74049953586,2073.85967441844,2378.97413417293,2247
"27",2253.5640643847,2070.29972306823,2366.94013744197,2299
"28",2301.00622057063,2123.89212621977,2435.04315116848,2313
"29",2410.27456340731,2218.94799058709,2536.62880720566,2292
"30",2426.89570157113,2237.30430059991,2549.99504650403,2342
"31",2326.35248573929,2145.77423658957,2464.59388494823,2284
"32",2254.72592455753,2079.58981398687,2394.82142427448,2169
"33",2239.50534679035,2057.18144869041,2364.47072148841,2177
"34",2226.41835857773,2052.51696935047,2346.86538163132,2258
"35",2273.94329470334,2095.67515846331,2415.48967061661,2231
"36",2383.50583081236,2193.24313421778,2516.7899758871,2373
"37",2400.73608760506,2214.35555215234,2530.02209979453,2358
"38",2300.88987424175,2129.32906627441,2444.6386118983,2253
"39",2229.88225536941,2052.4777633063,2379.87476570048,2203
"40",2215.26186396894,2029.78835929402,2350.33064191149,2192
"41",2202.74616214952,2025.09158159808,2324.55950583801,2301
"42",2250.81601251986,2069.77011680279,2393.65813613972,2292
"43",2361.12456649967,2176.57264489341,2498.59899435498,2438
"44",2379.40382663602,2198.97872421342,2508.79325277966,2374
"45",2280.66263936932,2106.75285661478,2423.64565908921,2303
"46",2210.63909149011,2032.67075268018,2366.04291548193,2104
"47",2196.94185126656,2014.14161188235,2335.96753827621,2200
"48",2185.27349886405,2006.23814128256,2311.10726953982,2317
"49",2234.11603466335,2050.9881479809,2373.02900122217,2313
"50",2345.35054875276,2167.09923650583,2483.9803121112,2467
"51",2364.80500144782,2190.67409389539,2493.14732730666,2559
"52",2267.25185099533,2095.58499170712,2403.72569687926,2414
"53",2198.25882835696,2024.65260396747,2352.8810031476,2257
"54",2185.48576755924,2008.4545906386,2318.17489234577,2221
"55",2174.62632958836,1993.72163613193,2292.33233318456,2223
"56",2224.15774743368,2044.14159572121,2352.86727062266,2301
"57",2336.18439968275,2157.02210899169,2470.32973035337,2331
"58",2356.64360528208,2186.56636084591,2476.26384655669,2331
"59",2260.05491870663,2089.0802972091,2386.11924757017,2249
"60",2191.82581745836,2015.23758577028,2335.76113011091,2194
"61",2179.6860405467,2001.60460494398,2302.72025934712,2233
"62",2169.31226335592,1990.70048990519,2284.98587438898,2082
"63",2219.19903620321,2032.23722398487,2345.24987324624,2194
"64",2331.67117669105,2144.86713651463,2454.97126376359,2428
"65",2352.76631237763,2173.18860081115,2460.55515962348,2613
"66",2256.77427125608,2081.76413824311,2366.78747265854,2482
"67",2188.93721686966,2008.99582927737,2316.38688089767,2284
"68",2177.04034110846,1992.12138450661,2279.20496005301,2314
"69",2166.75146916786,1980.49693834097,2268.55797735046,2220
"70",2216.56155778913,2026.00493047559,2327.6671326893,2274
"71",2329.02944112382,2132.59960907127,2439.40105847363,2450
"72",2350.30005702882,2157.73388101384,2446.00511969325,2455
"73",2254.42310889141,2073.36503638184,2361.11783705101,2334
"74",2186.48355766862,1995.94767386171,2296.13008599862,2313
"75",2174.32671950724,1976.92823610812,2277.90365386268,2336
"76",2163.61531526722,1963.90592244714,2252.65727057038,2361
"77",2212.85610525535,2018.93258196662,2312.90673041616,2316
"78",2324.840912555,2114.99085292774,2421.07614515001,2179
"79",2345.80496753118,2147.63455786075,2435.30259997621,2174
"80",2249.57232879523,2059.92695066476,2339.03433708643,2250
"81",2181.06211924158,1984.75331282698,2271.44653516794,2175
"82",2168.19118182733,1958.52179910934,2257.7805773443,2249
"83",2156.60974649361,1956.72608060198,2239.70434529246,2212
"84",2204.83301719468,2001.17215652905,2291.96322387923,2222
