"","f.mean","f.lower","f.upper","val_ts"
"1",2302.31025896898,2178.66694090532,2426.06227963622,2439
"2",2326.16172193355,2193.68760038825,2449.61264894694,2363
"3",2228.11435824916,2096.99724664999,2357.80091925464,2363
"4",2155.57152129506,2037.51803505256,2280.58591656785,2320
"5",2145.50188790336,2023.22809987377,2277.32691494003,2313
"6",2139.92697806505,2006.48495541919,2265.85662017172,2223
"7",2190.26103452887,2060.94802471198,2324.72581033956,2198
"8",2303.87703580343,2173.91185604703,2442.87240713593,2371
"9",2328.83859821674,2195.81016574448,2458.45335666711,2437
"10",2231.69212475251,2100.61337117705,2377.86120972455,2343
"11",2159.64976046106,2039.86142455145,2308.84796468758,2277
"12",2149.84516167764,2026.07579973527,2291.91587741475,2240
"13",2144.28229201398,2006.37627470172,2287.85704024583,2268
"14",2194.32080223068,2059.97622784954,2343.66080770384,2348
"15",2307.65311315211,2174.23155931177,2454.42660088066,2497
"16",2332.52228202351,2195.34601817327,2472.20221440888,2316
"17",2235.16477667626,2104.5649458419,2386.66141006235,2308
"18",2162.63709078439,2035.85565632166,2320.40526360052,2285
"19",2152.26440484331,2020.62728977942,2299.34522658677,2291
"20",2146.05345522932,2003.92309877496,2294.37265496721,2330
"21",2195.32591389375,2066.72713984054,2350.73159150008,2353
"22",2308.10383977452,2176.54221351499,2462.64496841225,2533
"23",2332.81035194721,2191.59494417141,2480.46410962897,2492
"24",2235.36474297964,2104.18702866889,2393.21271694616,2365
"25",2162.65600266021,2036.38603421325,2322.40687595134,2328
"26",2152.18270634335,2026.91736747007,2309.80123357771,2298
"27",2145.92587856625,1999.98212036532,2291.74525247013,2304
"28",2195.14115514504,2063.46820154697,2356.54403152707,2401
"29",2308.14956184521,2173.17245918792,2455.68665047609,2550
"30",2333.51515216923,2186.03234170871,2483.2985114245,2561
"31",2236.80206519439,2099.22098926585,2396.55922732259,2319
"32",2164.69698486703,2037.64985634227,2329.55061986127,2269
"33",2154.83570504805,2023.84643502122,2307.070456037,2294
"34",2149.13893668434,1996.89797054188,2292.02716723162,2279
"35",2198.76607594572,2055.40667368248,2347.2859774129,2409
"36",2312.31249493685,2164.57897693975,2456.48502003834,2686
"37",2338.46435647855,2185.84427343509,2489.06718191458,2579
"38",2242.41561094387,2091.61782903674,2403.21522234382,2501
"39",2170.64222177812,2030.12491228573,2322.53848643462,2602
"40",2160.91703428656,2012.84980309471,2299.37794324905,2382
"41",2155.10799620585,1990.25930855916,2286.72000448164,2354
"42",2204.29138279098,2051.6401926699,2345.54859776834,2511
"43",2317.3571302126,2161.18387016039,2452.70933915375,2742
"44",2343.14032208527,2174.49786759848,2486.17894974124,2713
"45",2246.49697438613,2077.77763774555,2400.14412682504,2972
"46",2173.72856118194,2018.27674296195,2307.92211095533,2543
"47",2162.78692955296,1999.13769808889,2287.76858165993,2300
"48",2155.52846457971,1977.45897285294,2279.21612270499,2283
"49",2202.98560738897,2033.82272887781,2330.08053675312,2309
"50",2314.38359402598,2140.33975620145,2436.38778759887,2379
"51",2338.74543983382,2155.53901342629,2471.18063769642,2346
"52",2240.62045109818,2059.7683108756,2381.40648674998,2279
"53",2166.16268477844,2001.82222675749,2293.29689330209,2235
"54",2153.52593778149,1980.86108101685,2268.96721335384,2310
"55",2144.56939584489,1958.06323193194,2257.55154993501,2131
"56",2190.28734989883,2011.93737166411,2301.67796529699,2206
"57",2300.23986448145,2115.080411457,2404.50763759335,2265
"58",2323.62959556325,2139.23519618433,2434.59038864029,2353
"59",2224.68130672564,2039.44215488708,2342.79551550763,2393
"60",2149.37954867551,1978.918928747,2263.1169178455,2241
"61",2136.05127512588,1959.44572225077,2237.85865906781,2148
"62",2126.52308238722,1933.02622863917,2228.98756279726,2283
"63",2171.71282954644,1989.12286488903,2267.35301697444,2195
"64",2281.47675071394,2094.53563359809,2375.6434348348,2389
"65",2305.15478328986,2116.46409517386,2400.55668251459,2350
"66",2206.60637078807,2013.88067858111,2311.63350734131,2356
"67",2131.61063764508,1956.55116023082,2238.25600044583,2242
"68",2118.63398684942,1936.60019786813,2216.32354343176,2247
"69",2109.43823828688,1904.67556299557,2212.98984907428,2299
"70",2154.84096833632,1962.82189441234,2243.39108048917,2313
"71",2264.97792567195,2070.21533896776,2349.76686631871,2292
"72",2289.31430003583,2095.5292744399,2383.35625110845,2342
"73",2191.34049412796,1994.66018403337,2296.60863213878,2284
"74",2116.63453874178,1936.81000871392,2215.83923848977,2169
"75",2103.81219670181,1915.90704920614,2194.12862911655,2177
"76",2094.58615622332,1882.44081620959,2184.32476767996,2258
"77",2139.69705774789,1934.66894273546,2231.03442425302,2231
"78",2249.58795208295,2051.05968482097,2333.36502503175,2373
"79",2273.87945582716,2073.98825251243,2371.73543082087,2358
"80",2175.72655500893,1969.60573724517,2284.29743901989,2253
"81",2100.54279401419,1919.35606116909,2199.59378957411,2203
"82",2087.12920055868,1898.36318644466,2172.46337754629,2192
"83",2077.18358969714,1871.06602420449,2167.71157392808,2301
"84",2121.40222780355,1919.25120727292,2213.72271598179,2292
"85",2230.56534465637,2032.23049191513,2319.26529328602,2438
"86",2254.47442908409,2059.15844677646,2350.84575931713,2374
"87",2155.96798572462,1959.28791531598,2262.93953675324,2303
"88",2080.30967299155,1901.16208617247,2177.63971494625,2104
"89",2066.49567616492,1885.47169061792,2158.13948220426,2200
"90",2056.21069782398,1865.50524928974,2151.1158969423,2317
"91",2100.101066435,1911.5182202289,2189.16146501553,2313
"92",2209.27350328866,2020.52986461765,2293.87790497399,2467
"93",2233.69316132756,2047.28809947336,2327.87488724705,2559
"94",2135.8595880478,1954.25364040903,2241.02777624626,2414
"95",2060.8589783993,1896.17798813398,2168.90727248384,2257
"96",2047.85106478982,1881.75863622123,2148.84461978435,2221
"97",2038.47231558474,1858.83452457141,2133.74261394099,2223
"98",2083.28169945278,1903.799569539,2179.40138016266,2301
"99",2193.67517252196,2013.1979253882,2283.08446234309,2331
"100",2219.74400310647,2040.81494910975,2320.28026193189,2331
"101",2123.61024197273,1945.76019470534,2237.08241646312,2249
"102",2050.15198780644,1896.73288348953,2156.73087487571,2194
"103",2038.66587410257,1878.15380186306,2135.49561715693,2233
"104",2030.71378853534,1858.55662612339,2131.90181206157,2082
"105",2076.74881022631,1901.54483349113,2178.76253102423,2194
"106",2188.44854097729,2010.70467226151,2284.88052143795,2428
"107",2216.02581126648,2039.01602815184,2330.61201659613,2613
"108",2121.229168606,1946.52492756667,2248.99422799659,2482
"109",2048.74240075867,1895.37492581733,2169.23100730546,2284
"110",2038.01880200528,1877.73895723577,2148.18320260547,2314
