"","f.mean","f.lower","f.upper","val_ts"
"1",2332.98106784546,2215.9959136489,2524.61947094247,2450
"2",2354.13675603033,2211.00130985148,2543.25316698777,2383
"3",2252.16026464334,2157.19991497658,2442.51268069248,2177
"4",2178.96444668823,2077.02693641185,2375.55096273973,2118
"5",2171.06472354003,2027.44242467845,2362.72443304052,2154
"6",2168.341809231,2042.25942569437,2371.22050715178,2208
"7",2222.17072941689,2143.38930433773,2437.34792324736,2137
"8",2338.21783533102,2236.94404476634,2550.13680739663,2376
"9",2362.01309962968,2212.33795863301,2571.45256993533,2396
"10",2262.65310980664,2131.54828101856,2465.36296859217,2285
"11",2191.74182295233,2091.51489491835,2402.96662325917,2061
"12",2185.89301017286,2064.33162822019,2399.62113471319,2160
"13",2184.84850783506,2038.71090689621,2402.89056615554,2210
"14",2239.80519590449,2123.37959546799,2462.14243017781,2025
"15",2356.71148782352,2260.43178027667,2569.99320696801,2167
"16",2381.22077654644,2249.57570743456,2589.62528111865,2210
"17",2282.00158960632,2123.33533889733,2501.68095653564,2238
"18",2210.45383652357,2077.40845590204,2425.87151865402,2057
"19",2203.4143588939,2087.51254179165,2424.34257243222,2082
"20",2200.61398536477,2071.75590979725,2413.44909205737,2012
"21",2253.20261287191,2132.49818256081,2480.74024200474,2051
"22",2367.54936969199,2249.93229100029,2586.34066383681,2197
"23",2389.56492568668,2255.50626679392,2611.00602563175,2193
"24",2287.60820407269,2130.57682957829,2513.00644392272,2229
"25",2212.98670438657,2064.03744720428,2442.64038839445,2184
"26",2202.85290430464,2077.0591772687,2435.96228422156,2030
"27",2196.99170647986,2064.8032821875,2439.0632698523,2024
"28",2246.55573668011,2123.70466293712,2492.32673380629,2041
"29",2358.36292310963,2232.95022541262,2617.24445285258,2190
"30",2378.5770424453,2237.1110667998,2632.81021850887,2270
"31",2275.21461950412,2111.25979741215,2546.26085915934,2178
"32",2199.44466336815,2051.45980597153,2456.95667901835,2064
"33",2188.66878015073,2049.19684421527,2453.59997537578,1934
"34",2182.62806453946,2051.18192878956,2454.06007304547,2101
"35",2232.37432650283,2102.55029484785,2522.52187260847,2165
"36",2345.07087960345,2224.13484381263,2632.94063959148,2295
"37",2367.02134742511,2217.07914076671,2656.01407442529,2205
"38",2265.78695559677,2102.7012530418,2566.83254405653,2094
"39",2192.28429080519,2033.63070416999,2486.12774559896,2077
"40",2184.05464088705,2043.72325341368,2480.1002870904,1936
"41",2180.70177683688,2036.59976616725,2478.01690363258,2161
"42",2233.0943334034,2099.42702603259,2542.91423607732,2039
"43",2348.67348431559,2213.69200017889,2666.18221437167,2252
"44",2373.81819324395,2216.51356970714,2674.45033121583,2149
"45",2275.58441964306,2096.44466917735,2591.75594251279,2129
"46",2204.6184489999,2052.82812155076,2520.61435568319,2090
"47",2198.5962808606,2059.48479812093,2519.14237914472,2082
"48",2196.99551376008,2044.30164861771,2506.7252806158,2141
"49",2250.53039058151,2120.6258749161,2580.47314063799,2058
"50",2366.9632785736,2259.04033747943,2700.13485559676,2287
"51",2392.81690101706,2254.4344787817,2708.40976896778,2105
"52",2294.72357851684,2136.87577747318,2617.31586139528,2200
"53",2223.14814073616,2097.09671913826,2558.09534237143,2231
"54",2216.00859513952,2099.91731502233,2551.47452124908,2103
"55",2212.75891253803,2081.11854668471,2549.95720514324,2027
"56",2264.07455197513,2146.14675365448,2612.12143622882,2162
"57",2378.16044362774,2284.38855182967,2738.00600457534,2394
"58",2401.79338219965,2271.96797869686,2746.71982830854,2363
"59",2301.27567966912,2148.5351341632,2645.17222668342,2340
"60",2226.98271213983,2096.740401809,2593.33759870451,2152
"61",2217.14893029251,2097.50785514384,2592.45604633875,1986
"62",2211.26067202139,2070.75832314684,2578.96276556139,2063
"63",2259.9832100501,2135.41406635276,2651.6192310114,2113
"64",2371.97929111985,2262.20149417122,2767.63230525506,2274
"65",2394.26273191607,2246.64427652458,2778.4248882309,2066
"66",2292.7682349959,2119.40469127971,2679.70969376923,2143
"67",2217.73245353317,2070.05990341445,2627.66183432351,2069
"68",2207.63763999992,2066.0821787427,2618.84732280992,2027
"69",2201.89322678,2050.02608785178,2615.88341444449,2081
"70",2251.04685402987,2111.86471751045,2677.04961664159,2108
"71",2364.11206795005,2236.31748772097,2800.24084436191,2255
"72",2388.21585716213,2231.47744943239,2807.74479302351,2243
"73",2288.79639688548,2106.94983969291,2704.72376502467,2133
"74",2215.83514365754,2059.41784511342,2643.76161045149,2151
"75",2207.95275678503,2060.8936281473,2648.21352679439,2136
"76",2204.38411004797,2055.26258392468,2631.89866684866,2105
"77",2255.481826305,2113.77896833565,2701.37770089645,2156
"78",2370.55637084369,2251.19004042959,2808.36405175782,2306
"79",2396.80719291801,2244.52914536472,2823.31143312865,2423
