"","f.mean","f.lower","f.upper","val_ts"
"1",2316.41239597655,2177.86940426896,2446.74299917165,2322
"2",2338.83802694025,2195.35103718312,2457.55141956707,2348
"3",2241.7569962265,2100.3219246748,2364.10148705929,2213
"4",2168.44133378091,2014.33065500563,2302.68789477917,2180
"5",2153.86339574304,1999.44585353527,2284.57517451358,2095
"6",2145.04610103906,2002.28236307338,2267.41489883332,2224
"7",2194.32185614337,2058.25921918382,2316.36976747769,2246
"8",2305.17112263025,2157.48450077624,2433.20941110554,2465
"9",2327.30075073409,2170.43816859385,2447.88626058848,2482
"10",2229.99029419112,2079.11538106316,2354.53707224041,2235
"11",2156.27439027932,2000.17491409842,2296.09254638268,2103
"12",2141.27004129852,1974.05100671955,2274.53653327983,2163
"13",2132.02080328779,1974.96069563312,2256.49736441804,2193
"14",2180.79910571735,2035.30332921527,2306.38017487545,2292
"15",2291.36068196232,2134.24420089085,2420.93709319149,2290
"16",2313.59323550318,2147.21284081317,2437.518741645,2378
"17",2216.45503060877,2056.06631537063,2348.64436839345,2308
"18",2142.74388581155,1977.12460313878,2287.56624904836,2248
"19",2127.71786709418,1950.94092312132,2260.01650339618,2160
"20",2118.43895080906,1951.966259647,2244.13783847846,2190
"21",2167.12045339899,2012.49710922419,2296.50527726309,2212
"22",2277.79419441363,2111.69134347821,2417.61697315821,2289
"23",2300.52534710062,2125.19575687594,2432.77675074735,2481
"24",2203.95004002876,2034.75602183457,2335.9096407827,2137
"25",2130.62868502585,1956.37758400281,2271.15727094052,2103
"26",2115.95945061561,1930.69621241262,2248.70622621195,2146
"27",2107.02029043911,1932.35631780195,2234.58269828284,2038
"28",2155.96583856999,1993.55951415028,2293.21406518,2274
"29",2267.10355913435,2094.05689841269,2408.12708628067,2320
"30",2290.67429194397,2107.98508566211,2434.20656442033,2261
"31",2194.99045428224,2018.6190806162,2338.04545816153,2234
"32",2122.37510137301,1941.12865670048,2268.05607440447,2193
"33",2108.3640973777,1916.27632303866,2249.23666241437,2182
"34",2100.04701488664,1918.8732558232,2234.92309785499,2265
"35",2149.5204680523,1981.01137985658,2294.99783882212,2197
"36",2261.36804685899,2083.488655223,2402.79927527946,2451
"37",2286.00144363426,2097.61555546806,2431.78061881576,2357
"38",2191.4051988728,2009.54905688228,2342.25695731958,2213
"39",2119.66649762022,1933.10289552493,2278.30454442536,2232
"40",2106.45538039871,1909.60942896089,2253.50138916347,2217
