,7,14,21,28,35,42,49,56,63,70,77,84,365
0,0.8571428571428571,0.9285714285714286,0.9523809523809523,0.9642857142857143,0.9714285714285714,0.9761904761904762,0.9795918367346939,0.9821428571428571,0.9841269841269841,0.9857142857142858,0.987012987012987,0.9880952380952381,0.9972602739726028
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9808219178082191
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917808219178083
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9821428571428571,0.9841269841269841,0.9857142857142858,0.974025974025974,0.9761904761904762,0.9616438356164384
6,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,0.9387755102040817,0.9464285714285714,0.9523809523809523,0.9285714285714286,0.935064935064935,0.9285714285714286,0.9424657534246575
7,1.0,0.9285714285714286,0.9523809523809523,0.9642857142857143,0.9428571428571428,0.9285714285714286,0.9387755102040817,0.9464285714285714,0.9365079365079365,0.9428571428571428,0.948051948051948,0.9523809523809523,0.9643835616438357
8,0.8571428571428571,0.9285714285714286,0.9523809523809523,0.9285714285714286,0.8857142857142857,0.9047619047619048,0.9183673469387755,0.8928571428571429,0.9047619047619048,0.9,0.9090909090909091,0.9166666666666666,0.9424657534246575
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1.0,0.9285714285714286,0.8571428571428571,0.8928571428571429,0.9142857142857143,0.8809523809523809,0.8979591836734694,0.8928571428571429,0.9047619047619048,0.9142857142857143,0.922077922077922,0.9285714285714286,0.9397260273972603
11,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8928571428571429,0.8571428571428571,0.8809523809523809,0.8775510204081632,0.8928571428571429,0.9047619047619048,0.9142857142857143,0.922077922077922,0.9166666666666666,0.9397260273972603
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9808219178082191
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835616438356164
14,1.0,0.9285714285714286,0.9523809523809523,0.9642857142857143,0.9714285714285714,0.9761904761904762,0.9795918367346939,0.9821428571428571,0.9841269841269841,0.9857142857142858,0.974025974025974,0.9285714285714286,0.9698630136986301
15,0.8571428571428571,0.9285714285714286,0.9523809523809523,0.9642857142857143,0.9714285714285714,0.9761904761904762,0.9795918367346939,0.9821428571428571,0.9841269841269841,0.9857142857142858,0.961038961038961,0.9166666666666666,0.9808219178082191
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9841269841269841,0.9428571428571428,0.8961038961038961,0.9047619047619048,0.9780821917808219
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9682539682539683,0.9142857142857143,0.922077922077922,0.9285714285714286,0.9835616438356164
18,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,0.9387755102040817,0.8571428571428571,0.8095238095238095,0.8285714285714286,0.8441558441558441,0.8571428571428571,0.9643835616438357
19,1.0,1.0,1.0,1.0,0.9714285714285714,0.9285714285714286,0.8367346938775511,0.7857142857142857,0.8095238095238095,0.8285714285714286,0.8441558441558441,0.8571428571428571,0.9643835616438357
20,1.0,1.0,1.0,1.0,0.9714285714285714,0.8809523809523809,0.8163265306122449,0.8392857142857143,0.8571428571428571,0.8714285714285714,0.8831168831168831,0.8928571428571429,0.9753424657534246
21,1.0,1.0,1.0,0.9642857142857143,0.8857142857142857,0.8095238095238095,0.8367346938775511,0.8571428571428571,0.873015873015873,0.8857142857142857,0.8961038961038961,0.9047619047619048,0.9780821917808219
22,1.0,1.0,1.0,0.8928571428571429,0.8,0.8333333333333334,0.8571428571428571,0.875,0.8888888888888888,0.9,0.9090909090909091,0.9166666666666666,0.9808219178082191
23,1.0,1.0,0.8571428571428571,0.75,0.8,0.8333333333333334,0.8571428571428571,0.875,0.8888888888888888,0.9,0.9090909090909091,0.9166666666666666,0.9808219178082191
24,1.0,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.8285714285714286,0.8571428571428571,0.8775510204081632,0.8928571428571429,0.9047619047619048,0.9142857142857143,0.922077922077922,0.9285714285714286,0.9835616438356164
25,0.7142857142857143,0.6428571428571429,0.7619047619047619,0.8214285714285714,0.8571428571428571,0.8809523809523809,0.8979591836734694,0.9107142857142857,0.9206349206349206,0.9285714285714286,0.935064935064935,0.9404761904761905,0.9835616438356164
26,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.75,0.7714285714285715,0.8095238095238095,0.8163265306122449,0.8392857142857143,0.8412698412698413,0.8571428571428571,0.8701298701298701,0.8571428571428571,0.9178082191780822
