"","f.mean","f.lower","f.upper","val_ts"
"1",2321.61002770377,2162.957407903,2528.80596466691,2371
"2",2346.10105092646,2184.65353538457,2549.82847305324,2437
"3",2248.6346747273,2081.50581704258,2452.45275698156,2343
"4",2177.75521878674,2015.37800386183,2401.14202360807,2277
"5",2168.07373120517,2008.77683274044,2387.92650817145,2240
"6",2161.12150959235,1994.38857432868,2369.58364966293,2268
"7",2211.22630889439,2036.34262671196,2428.76568062698,2348
"8",2325.78314071931,2165.68292186724,2543.94363517096,2497
"9",2350.64833633295,2187.09995049426,2561.98871461111,2316
"10",2253.42914756394,2089.19562110637,2463.02356895873,2308
"11",2182.50932589882,2017.4690129606,2410.36207594466,2285
"12",2172.65225888622,2015.71125900922,2396.5226936028,2291
"13",2165.3638900127,1998.12846522125,2381.76365670304,2330
"14",2214.9439563393,2040.29509371294,2442.98190708106,2353
"15",2329.1058176004,2169.64225457554,2558.66455031032,2533
"16",2353.8517908061,2192.52120353408,2574.58100998713,2492
"17",2256.47583346012,2094.56939199779,2471.52338412643,2365
"18",2185.20888014133,2020.32644489392,2417.26414617831,2328
"19",2174.96792581624,2020.21337277521,2404.56950955264,2298
"20",2167.22989546956,1999.19260770782,2393.67585329355,2304
"21",2216.2637108432,2046.42454859291,2455.28189664831,2401
"22",2330.09543225841,2168.47719925328,2569.24378291778,2550
"23",2354.86114019651,2195.3591257488,2584.12001615128,2561
"24",2257.52746419127,2096.75726359056,2477.55042061187,2319
"25",2186.15926596232,2021.35634215964,2419.52641992651,2269
"26",2175.81012058652,2020.02214909554,2405.35232002214,2294
"27",2167.90837179457,1996.45867213474,2401.43488406317,2279
"28",2216.67473638406,2050.56288790479,2461.66745336213,2409
"29",2330.43078140644,2164.29195854421,2572.5311730682,2686
"30",2355.42884643137,2195.19272931918,2585.96868124369,2579
"31",2258.2932550027,2094.06375954086,2478.32592665643,2501
"32",2186.91022135606,2018.93034142332,2416.31142971488,2602
"33",2176.45928829722,2010.91591760448,2402.41656826912,2382
"34",2168.31244657266,1991.14342075501,2400.1893636304,2354
"35",2216.63688452816,2047.89102876214,2458.83898405871,2511
"36",2330.04916133884,2156.52868556385,2566.63616325894,2742
"37",2354.92152438866,2189.93134262251,2576.57134450996,2713
"38",2257.54081502807,2083.38851656141,2469.45837950192,2972
"39",2185.62340252359,2010.98359808666,2405.27709558559,2543
"40",2174.48873511788,1996.75809981087,2391.19744350448,2300
"41",2165.46822695259,1979.13782727075,2388.4871752639,2283
"42",2212.69317346679,2033.48386372807,2445.71309544039,2309
"43",2325.09591387463,2144.2051213533,2551.40704468864,2379
"44",2349.18906550381,2173.40859149477,2557.8375588843,2346
"45",2250.94162114751,2061.94956195782,2455.70538420876,2279
"46",2177.92052172707,1994.29675434534,2389.10749939985,2235
"47",2165.60578494834,1976.41210385509,2373.01243859468,2310
"48",2155.30358980585,1957.80211821535,2367.13824290237,2131
"49",2201.12140665476,2009.09675489494,2423.02113572026,2206
"50",2312.31880853852,2121.92506330513,2528.44998025512,2265
"51",2335.55670149571,2147.49182898316,2535.96580438885,2353
"52",2236.48832382256,2033.12312999232,2439.96161178476,2393
"53",2162.53201787101,1967.80135157349,2373.30509262133,2241
"54",2149.32543910187,1950.15975379725,2353.64202139635,2148
"55",2138.140950549,1931.75093327462,2338.61758064502,2283
"56",2183.05107979637,1979.80953607381,2393.98161977008,2195
"57",2293.63007212368,2095.71926018579,2500.81616331271,2389
"58",2316.67041793203,2118.81061458208,2517.58116326236,2350
"59",2217.4909660998,2004.17956098654,2425.44250097672,2356
"60",2143.34256309697,1939.02760131807,2357.99054488779,2242
"61",2130.00001651826,1918.54465760164,2335.7754898344,2247
"62",2118.68116496972,1903.9038010254,2315.1597048464,2299
"63",2163.40519627321,1948.72455183652,2368.51437943059,2313
"64",2274.04367991135,2069.73512079422,2481.60391699367,2292
"65",2297.50347054049,2090.41458267075,2500.16706627815,2342
"66",2198.75480586463,1978.55699710287,2407.13825601572,2284
"67",2124.87184431852,1912.20661328092,2337.68228541138,2169
"68",2111.76022575771,1891.14049988955,2317.36215721837,2177
"69",2100.57879312206,1878.07116499951,2299.21698809565,2258
"70",2145.29310485455,1920.39009059722,2346.59140354851,2231
"71",2256.07547418463,2046.47139135191,2460.92082099773,2373
"72",2279.95265617952,2065.03073000959,2477.38391926417,2358
"73",2181.55587251359,1958.60243794524,2389.29253832335,2253
"74",2107.79516355406,1890.24968221713,2322.01734686107,2203
"75",2094.72049852139,1869.00173570636,2302.1889653563,2192
"76",2083.44671709925,1856.35761125701,2282.01725908613,2301
"77",2127.90242023916,1899.44728144143,2324.58389094796,2292
"78",2238.57772062971,2024.94232802394,2442.64842782832,2438
"79",2262.63557120409,2045.49421143742,2462.21742927038,2374
"80",2164.38382817824,1944.93251434335,2375.429941083,2303
"81",2090.58413199739,1874.49950443433,2305.65181036297,2104
"82",2077.44424439756,1853.25721606824,2285.23677586724,2200
"83",2066.0446443383,1841.66671048461,2267.00532150078,2317
"84",2110.28450738394,1888.58679107455,2317.91632242361,2313
"85",2220.97717263198,2011.23251446571,2429.90124285784,2467
"86",2245.42300195964,2034.39856469752,2447.98709777163,2559
"87",2147.6041130887,1937.69801030974,2360.03207478788,2414
"88",2074.13060119545,1864.43426193127,2291.87584613777,2257
"89",2061.36184696011,1845.5008407766,2274.65406308618,2221
"90",2050.3322177555,1835.59463389905,2260.13945529283,2223
"91",2094.89823060589,1887.31464835623,2301.55468066655,2301
"92",2206.18263690709,2009.54050439366,2416.57120384697,2331
"93",2231.60671641914,2032.71758727801,2436.3799596854,2331
"94",2134.80893493775,1936.63224697196,2351.54398525521,2249
"95",2062.23048298458,1860.91816769306,2288.56181489655,2194
"96",2050.36343697484,1844.03921772526,2263.91944510815,2233
"97",2040.17665666616,1835.15426791881,2244.72823037225,2082
"98",2085.46926434439,1892.31089419562,2296.3817475192,2194
"99",2197.66225761047,2006.12880205057,2409.64789752256,2428
"100",2224.28316130081,2037.73290495427,2433.33214966097,2613
"101",2128.61592649548,1938.94448832891,2340.97177381679,2482
"102",2056.93030987689,1863.94973305942,2271.4328925501,2284
"103",2045.84988543782,1845.19761021311,2256.3149299524,2314
"104",2036.27799427952,1835.6883804119,2246.21259888884,2220
"105",2081.96195537236,1893.38162990835,2305.37938187746,2274
"106",2194.62961255196,2013.0519009675,2404.47344567825,2450
"107",2221.92581804887,2039.77714205736,2420.65644231298,2455
"108",2126.79619784756,1944.6598136312,2331.88840339585,2334
"109",2055.35747549183,1866.80989316828,2272.38288961081,2313
"110",2044.38326866573,1848.61729473331,2258.15848839322,2336
"111",2034.72978727336,1836.00437589433,2244.08125484991,2361
"112",2080.11283405806,1892.38421471767,2295.35133132726,2316
"113",2192.58697127968,2008.15485727328,2401.52840047422,2179
"114",2219.93324525151,2038.42013080636,2418.19571107509,2174
"115",2124.77434108117,1943.67948279501,2335.05108320353,2250
"116",2053.08859812541,1868.16346469535,2269.30250587269,2175
"117",2041.81228206256,1848.59897503123,2246.41176918776,2249
"118",2031.763427561,1836.66544464916,2235.31892392341,2212
"119",2076.62980129737,1889.25421721035,2294.47828110796,2222
"120",2188.79306962392,2004.8574049324,2397.74881931116,2376
"121",2216.16666057137,2031.31196661214,2410.42300017457,2381
"122",2121.0439547507,1936.71964731302,2316.58294250794,2274
"123",2049.25663637816,1864.55410307224,2252.90410379724,2152
"124",2037.89220598002,1844.13763791296,2237.41242742849,2128
"125",2027.71413805825,1830.48383125435,2230.29410575694,2148
"126",2072.36564129193,1882.95938723591,2291.44736491446,2238
"127",2184.54083691685,1995.97010098907,2387.77398126066,2334
"128",2212.2699500905,2018.76887065049,2398.86008063725,2340
"129",2117.50069256737,1923.68898140053,2306.10557588172,2326
"130",2045.90427857281,1852.73360979023,2244.48843828168,2362
"131",2034.70512045898,1832.13102921018,2230.34236426339,2199
"132",2024.60035366427,1817.17321401691,2213.95200697284,2206
"133",2069.1810601504,1869.25219791162,2271.01490967847,2215
"134",2181.44655171838,1982.65042069282,2372.2851881185,2419
"135",2209.53631881874,2002.81093310559,2386.31402252866,2311
"136",2115.05080948395,1906.88343475886,2297.47488779154,2195
"137",2043.50304903576,1834.12556658627,2229.45182916981,2120
"138",2032.25909035772,1814.56581350847,2206.39489554302,2123
"139",2021.95538263953,1799.81722198518,2192.06381580571,2086
"140",2066.13882263952,1852.11832211494,2248.45274824098,2167
"141",2178.12399652643,1965.77613969875,2353.09110744891,2320
"142",2206.17280618852,1985.95464160239,2371.93336835269,2289
"143",2111.55171550024,1889.69821662548,2271.78321456361,2156
"144",2039.63050664677,1815.44591734422,2212.10034358611,2044
"145",2027.93346867687,1796.46284905167,2196.63408555591,2118
"146",2017.05212389599,1781.75029324802,2184.77317628312,2265
"147",2060.50295252884,1832.85616725717,2232.78916798983,2215
"148",2171.92908169678,1949.43626043617,2340.17865659089,2361
"149",2199.72599610304,1970.80172777143,2359.10492168713,2141
"150",2104.83813488144,1875.40824864678,2261.14425096812,2056
"151",2032.50372415474,1800.22060085921,2197.14677068588,2045
"152",2020.41099985587,1782.49786810244,2188.67468442514,2109
"153",2009.1068737012,1767.71418810258,2168.69831680738,2121
"154",2052.07733426372,1813.88431417993,2204.04686305368,2096
"155",2163.29121422631,1933.51300813757,2329.74078329921,2245
"156",2191.27142283755,1960.2030262574,2345.12363538528,2158
"157",2096.63175520933,1865.00909876771,2252.77239948663,2156
"158",2024.46729949352,1789.87527707212,2184.45754122934,2142
"159",2012.61430474903,1776.23878570926,2180.48096453676,2082
"160",2001.55874439294,1761.87590408826,2155.1682842975,2129
"161",2044.73915362225,1801.32640353763,2190.41585746872,2200
"162",2156.43068834138,1924.66038131698,2320.84542756438,2450
"163",2185.26386725585,1955.59299687129,2336.54110469845,2443
"164",2091.50468451012,1861.25569323801,2243.72906167269,2461
"165",2020.08856810272,1779.51236814974,2179.19598122169,2231
"166",2008.98673292489,1778.48670234104,2178.07570877052,2104
"167",1998.61269761696,1761.62454205609,2156.08863216988,2088
"168",2042.34716267902,1795.01594329813,2195.32831942052,2128
"169",2154.76581627032,1926.88616064029,2318.34140372551,2208
